session_date,prior_close,prior_rth_return,prior_realized_variance,prior_realized_skew_1d,prior_realized_kurtosis_1d,realized_skew_3d_mean,realized_skew_5d_mean,realized_skew_10d_mean,realized_skew_5d_min,realized_skew_5d_max,skew1_rank_252,skew3_rank_252,skew5_rank_252,skew10_rank_252
2011-03-02,2314.75,-0.019173728813559276,0.0001061111098138349,-0.8414325525442105,3.7222293152742427,-0.21092471619174766,-0.14729551934753143,-0.08129880265145731,-0.8414325525442105,0.5568909287148079,,,,
2011-03-03,2326.0,0.005620406398616495,0.0001027804268903614,0.24797868096979414,3.5573552789270404,-0.3138954654400857,-0.06907258782723016,-0.11712187379249521,-0.8414325525442105,0.5568909287148079,,,,
2011-03-04,2372.0,0.01032903844106059,4.826760105813149e-05,0.8687960759755177,7.694608671197413,0.09178073480036704,0.09680012167401378,-0.06109949729448457,-0.8414325525442105,0.8687960759755177,,,,
2011-03-07,2359.25,-0.00506062203479174,6.688084112978503e-05,-0.1495929014608759,4.143284884050774,0.3223939518281453,-0.04449664436112298,-0.1161084248199941,-0.8414325525442105,0.8687960759755177,,,,
2011-03-08,2328.0,-0.01720316622691298,0.00012082374855177049,-0.20089938617768063,3.133515412091907,0.17276792944565364,-0.015030016647491045,-0.11219904254064073,-0.8414325525442105,0.8687960759755177,,,,
2011-03-11,2337.0,0.005485640529202973,7.797687396413915e-05,-0.05315266298600548,6.396809783461985,-0.13454831687485408,0.14262596126414995,-0.0023347790416907203,-0.20089938617768063,0.8687960759755177,,,,
2011-03-16,2298.75,0.011885110597557036,8.995966517449725e-05,0.2305087196430133,6.5888298916295245,-0.00784777650689101,0.1391319689987938,0.03502969058578183,-0.20089938617768063,0.8687960759755177,,,,
2011-03-17,2202.0,-0.015645954403218587,0.0002802727151294732,-0.24926943534190782,5.113255592146352,-0.023971126228300072,-0.08448113326469131,0.006159494204661248,-0.24926943534190782,0.2305087196430133,,,,
2011-03-18,2221.75,-0.006372987477638592,0.0001035657654074099,-0.019406457792210098,5.146093105673032,-0.012722391163701613,-0.058443844530958154,-0.05147024444604056,-0.24926943534190782,0.2305087196430133,,,,
2011-03-21,2217.25,-0.01345939933259177,8.621836897489005e-05,-0.3782659316542318,4.1491097208996806,-0.21564727492945,-0.09391715362626837,-0.0544735851368797,-0.3782659316542318,0.2305087196430133,,,,
2011-03-22,2259.0,0.0035539760106619855,4.796499763217452e-05,0.3125331555089527,5.426196308829546,-0.0283797446458298,-0.020779989927276754,0.06092298566843661,-0.3782659316542318,0.3125331555089527,,,,
2011-03-23,2256.5,-0.002541717316830616,4.75036431947969e-05,-0.19336048194465802,4.398247325927624,-0.08636441936331245,-0.10555383024481102,0.016789069376991397,-0.3782659316542318,0.3125331555089527,,,,
2011-03-24,2268.0,0.009345794392523255,7.618260937463681e-05,0.354575467433119,7.345468616900508,0.15791604699913783,0.015215150310194358,-0.03463299147724847,-0.3782659316542318,0.354575467433119,,,,
2011-03-25,2309.0,0.010835066214293532,5.718249125164549e-05,0.07457549670306177,5.012153972786642,0.07859682739717419,0.03401154120924873,-0.012216151660854704,-0.3782659316542318,0.354575467433119,,,,
2011-03-28,2314.0,-0.0007556946993414471,4.463793593664745e-05,0.0996025449561258,3.7703087097210517,0.17625116969743546,0.12958523653132023,0.01783404145252594,-0.19336048194465802,0.354575467433119,,,,
2011-03-29,2301.0,-0.010216152274438062,3.598350681359002e-05,-0.4335858669960092,6.355687185523161,-0.08646927511227394,-0.019638567969672137,-0.02020927894847443,-0.4335858669960092,0.354575467433119,,,,
2011-03-30,2322.75,0.011540555253130025,4.986828597126643e-05,1.2025429776054064,7.7149423932908725,0.28951988518850763,0.2595421239403407,0.07699414684776487,-0.4335858669960092,1.2025429776054064,,,,
2011-03-31,2334.75,0.00032133676092538366,4.047223215308627e-05,0.04852373368523328,6.0489795103009305,0.27249361476487677,0.19833177719076361,0.106773463750479,-0.4335858669960092,1.2025429776054064,,,,
2011-04-01,2338.75,0.0034323715542208255,2.9773421104736894e-05,-0.23438100849624308,7.712633625674774,0.3388952342647988,0.13654047615090262,0.08527600868007569,-0.4335858669960092,1.2025429776054064,,,,
2011-04-04,2339.5,-0.004573981491330703,3.289250940728705e-05,-0.620243370517463,5.3053494262052965,-0.268700215109491,-0.007428706943815144,0.06107826479375256,-0.620243370517463,1.2025429776054064,,,,
2011-04-05,2332.25,-0.005755088990727963,3.781976146345838e-05,-0.08279371833988217,5.0791138091259525,-0.31247269911786285,0.06272972278741026,0.02154557740886908,-0.620243370517463,1.2025429776054064,,,,
2011-04-06,2323.5,-0.0013967981089502146,5.780214024684569e-05,-0.5198564508384416,7.2083504943396965,-0.40763117989859565,-0.28175016290135935,-0.011104019480509274,-0.620243370517463,0.04852373368523328,,,,
2011-04-07,2329.25,-0.005656350053361847,5.6297884255035676e-05,-0.8090728631703569,6.048254896304849,-0.47057434411622695,-0.4532694822724774,-0.12746885254085688,-0.8090728631703569,-0.08279371833988217,,,,
2011-04-08,2328.5,-0.00010735373054215902,8.265149389088513e-05,-0.4148165732869812,7.067951864490089,-0.5812486290985933,-0.48935659523062497,-0.17640805953986116,-0.8090728631703569,-0.08279371833988217,0.2,,,
2011-04-12,2317.0,-0.009405728943993164,6.26987237304931e-05,-1.1443042343169083,7.600445157203955,-0.7893978902580822,-0.594168767990514,-0.30079873746716457,-1.1443042343169083,-0.08279371833988217,0.03278688524590164,,,
2011-04-13,2294.5,-0.0022828568322643683,6.880669042450128e-05,-0.305794604544208,5.853799579311318,-0.6216384707160325,-0.6387689452313792,-0.2880196112219845,-1.1443042343169083,-0.305794604544208,0.27419354838709675,0.05,,
2011-04-14,2312.25,0.0009740259740260715,6.075134866788872e-05,0.28029018332236716,4.684057893426336,-0.38993621851291643,-0.47873961839921747,-0.3802448906502884,-1.1443042343169083,0.28029018332236716,0.7301587301587301,0.14754098360655737,,
2011-04-15,2308.25,0.005225911812738238,4.978390571462695e-05,0.13778132284328964,4.468753276453337,0.0374256338738162,-0.2893687811964881,-0.3713191317344827,-1.1443042343169083,0.28029018332236716,0.640625,0.5806451612903226,0.11666666666666667,
2011-04-18,2304.25,0.0019567344276552046,4.992813047686193e-05,-0.1661978354692719,8.883541920975896,0.08395789023212823,-0.23964503363294626,-0.3645008144317856,-1.1443042343169083,0.28029018332236716,0.4153846153846154,0.6349206349206349,0.14754098360655737,
2011-04-19,2288.25,0.0027388255915863358,0.00010907972903061159,-0.30782751543234566,5.935703645779908,-0.11208134268610938,-0.07234968985603378,-0.33325922892327386,-0.30782751543234566,0.28029018332236716,0.25757575757575757,0.359375,0.3709677419354839,
2011-04-20,2302.5,0.003814713896457711,3.763289609653579e-05,0.2447378071462892,3.5592887943896545,-0.0764291812517762,0.037756792482065656,-0.3005060763746567,-0.30782751543234566,0.28029018332236716,0.7014925373134329,0.4,0.6825396825396826,
2011-04-25,2354.75,0.00512218546579879,3.269917402280613e-05,0.7507296569134443,5.743125155984561,0.22921331620912921,0.13184468720028109,-0.17344746559946814,-0.30782751543234566,0.7507296569134443,0.9411764705882353,0.8333333333333334,0.796875,
2011-04-26,2380.0,0.0016835016835017313,1.9611348109943336e-05,0.09796422586681476,4.774509916376216,0.36447722997551607,0.1238812678049861,-0.08274375669575099,-0.30782751543234566,0.7507296569134443,0.6086956521739131,0.9253731343283582,0.7538461538461538,0.2833333333333333
2011-04-27,2393.5,0.0029331657238633735,3.3694305156000044e-05,0.421277991105774,4.534108421013667,0.42332395796201094,0.2413764331199953,0.0008656997435245395,-0.30782751543234566,0.7507296569134443,0.8142857142857143,0.9264705882352942,0.8787878787878788,0.5901639344262295
2011-04-28,2410.0,0.005108956313210289,3.4533927883953737e-05,0.5796930769494497,4.849484650445006,0.36631176464067944,0.41888055159635434,0.17326543087016036,0.09796422586681476,0.7507296569134443,0.8732394366197183,0.9130434782608695,0.9850746268656716,0.9516129032258065
2011-04-29,2406.5,0.0013523353791740078,3.243068704829324e-05,0.32719204062175766,4.298075539416156,0.4427210362256604,0.43537139829144805,0.23656409538675688,0.09796422586681476,0.7507296569134443,0.75,0.9428571428571428,0.9852941176470589,0.9841269841269841
2011-05-02,2405.5,0.0011445219019872166,2.7805680232908266e-05,0.46640449088708463,6.938787397408561,0.45776320281943056,0.3785063650861761,0.25517552614322864,0.09796422586681476,0.5796930769494497,0.821917808219178,0.9577464788732394,0.9420289855072463,0.984375
2011-05-03,2400.75,-0.003424657534246589,3.84909907735493e-05,-0.024823982888698644,4.541536750869367,0.2562575162067145,0.35394872333507343,0.23891499557002982,-0.024823982888698644,0.5796930769494497,0.4864864864864865,0.7916666666666666,0.9285714285714286,0.9692307692307692
2011-05-04,2389.0,-0.004375911648260011,5.5343643475783035e-05,-0.04936058487197817,4.167578592371746,0.1307399743754692,0.259821008139523,0.2505987206297592,-0.04936058487197817,0.5796930769494497,0.48,0.6301369863013698,0.8591549295774648,0.9696969696969697
2011-05-05,2384.75,-0.0019878635697844205,7.373160961983644e-05,-0.5892290752755014,4.954083039170457,-0.22113788101205947,0.02603657769453278,0.2224585646454436,-0.5892290752755014,0.46640449088708463,0.11842105263157894,0.22972972972972974,0.5833333333333334,0.9253731343283582
2011-05-06,2372.0,-0.0003160889263512656,0.00011191124838722231,-0.37784954324365644,4.971818841102556,-0.3388130677970454,-0.11497173907855003,0.16019982960644905,-0.5892290752755014,0.46640449088708463,0.2077922077922078,0.13333333333333333,0.2465753424657534,0.8529411764705882
2011-05-09,2379.5,-0.006679190148194514,8.9525546452649e-05,-0.41285178971092096,4.566215128330121,-0.45997680274335967,-0.29082299519815114,0.04384168494401252,-0.5892290752755014,-0.024823982888698644,0.19230769230769232,0.09210526315789473,0.0945945945945946,0.6521739130434783
2011-05-10,2387.75,0.002203567681007268,5.324068978593644e-05,-0.05754717012413708,4.221197424173391,-0.28274950102623825,-0.29736763264523886,0.028290545344917338,-0.5892290752755014,-0.04936058487197817,0.4810126582278481,0.22077922077922077,0.08,0.5857142857142857
2011-05-11,2408.5,0.005321924240843101,3.4564725403649465e-05,0.2159348911524939,5.052624781099788,-0.08482135622752145,-0.24430853744034442,0.007756235349589327,-0.5892290752755014,0.2159348911524939,0.6625,0.38461538461538464,0.14473684210526316,0.5352112676056338
2011-05-12,2391.0,-0.005924540068599993,6.531506392825576e-05,-0.44972175652361024,4.04930878048522,-0.09711134516508453,-0.2164070736899662,-0.09518524799771667,-0.44972175652361024,0.2159348911524939,0.14814814814814814,0.35443037974683544,0.18181818181818182,0.2361111111111111
2011-05-13,2404.5,0.009445843828715272,7.222679677408471e-05,0.2510089259261459,4.692023620135395,0.0057406868516764464,-0.09063537985600575,-0.10280355946727784,-0.44972175652361024,0.2510089259261459,0.7195121951219512,0.5125,0.3333333333333333,0.2328767123287671
2011-05-16,2376.5,-0.009585330277141035,7.409188948782337e-05,-0.43991979189533265,4.283130033003049,-0.21287754083093238,-0.09604898029288808,-0.19343598774551957,-0.44972175652361024,0.2510089259261459,0.1686746987951807,0.2839506172839506,0.31645569620253167,0.10810810810810811
2011-05-17,2335.0,-0.01331079653496725,6.490633558081308e-05,-0.45639144803509124,3.499279407810901,-0.21510077133475938,-0.1758178358750789,-0.23659273426015887,-0.45639144803509124,0.2510089259261459,0.14285714285714285,0.2804878048780488,0.2125,0.10666666666666667
2011-05-18,2341.0,0.007640159259657775,8.001951835892831e-05,0.08882111435917117,3.170743655834995,-0.26916337519041766,-0.20124059123374347,-0.22277456433704393,-0.45639144803509124,0.2510089259261459,0.5882352941176471,0.21686746987951808,0.19753086419753085,0.11842105263157894
2011-05-19,2360.5,0.009299839657936904,3.551658879505009e-05,0.1494309017537974,4.447614219158886,-0.07271314397404097,-0.08141005957826193,-0.14890856663411406,-0.45639144803509124,0.2510089259261459,0.6511627906976745,0.42857142857142855,0.3780487804878049,0.18181818181818182
2011-05-20,2368.25,-0.0003165892781764601,4.898415509466796e-05,-0.8428796558266165,8.324946062814245,-0.20154254657121606,-0.3001877759288144,-0.19541157789241,-0.8428796558266165,0.1494309017537974,0.034482758620689655,0.3176470588235294,0.07228915662650602,0.1282051282051282
2011-05-23,2349.75,-0.0065532184758482215,4.0171283131162143e-05,-0.34298694391850365,4.523423174792722,-0.34547856599710763,-0.2808012063334486,-0.1884250933131683,-0.8428796558266165,0.1494309017537974,0.26136363636363635,0.12790697674418605,0.14285714285714285,0.1518987341772152
2011-05-24,2316.25,-0.0010781671159029171,7.46830224699499e-05,-0.8272459580433299,6.824960336009449,-0.6710375192628169,-0.35497210833509635,-0.26539497210508756,-0.8428796558266165,0.1494309017537974,0.06741573033707865,0.022988505747126436,0.07058823529411765,0.1
2011-05-25,2301.25,-0.008616047388260606,3.853731570671402e-05,-0.4923787958122915,4.054128960511237,-0.5542038992580417,-0.4712120903693888,-0.3362263408015661,-0.8428796558266165,0.1494309017537974,0.14444444444444443,0.06818181818181818,0.05813953488372093,0.04938271604938271
2011-05-26,2310.25,0.005440104450005423,4.268454629902697e-05,0.4289203999511996,3.92811304327868,-0.29690145130147405,-0.41531419072990844,-0.24836212515408512,-0.8428796558266165,0.4289203999511996,0.8461538461538461,0.2247191011235955,0.08045977011494253,0.12195121951219512
2011-05-27,2325.0,0.009443178117876982,4.5213915681411564e-05,0.5150725058754697,4.374175878885703,0.15053803667145918,-0.1437237583894912,-0.22195576715915272,-0.8272459580433299,0.5150725058754697,0.8695652173913043,0.7111111111111111,0.32954545454545453,0.1566265060240964
2011-05-31,2336.25,0.0031129240017173654,2.026485534662688e-05,0.2717633121611495,4.484853658830887,0.40525207266260616,-0.02077370717356055,-0.15078745675350452,-0.8272459580433299,0.5150725058754697,0.7311827956989247,0.9120879120879121,0.550561797752809,0.23809523809523808
2011-06-01,2371.75,0.00561797752808979,3.749779361068283e-05,-0.13061977741769967,4.872689379655048,0.2187386802063064,0.11855152895156548,-0.11821028969176539,-0.4923787958122915,0.5150725058754697,0.44680851063829785,0.782608695652174,0.7444444444444445,0.2823529411764706
2011-06-02,2322.0,-0.019425675675675658,6.654136553192293e-05,-0.42563392288558166,3.826985104991178,-0.09483012938071071,0.13190050353690747,-0.16965579341624065,-0.42563392288558166,0.5150725058754697,0.21052631578947367,0.3978494623655914,0.7912087912087912,0.22093023255813954
2011-06-03,2327.25,0.0,8.684447144655258e-05,0.21005113719619317,6.07485916970281,-0.11540085436902951,0.08812665098590616,-0.16359376987200108,-0.42563392288558166,0.5150725058754697,0.6666666666666666,0.3723404255319149,0.717391304347826,0.22988505747126436
2011-06-06,2291.75,-0.004019991308126913,6.039950962199401e-05,-0.0468042071241923,3.95923079858344,-0.08746233093786036,-0.024248691614026242,-0.08398622500175866,-0.42563392288558166,0.2717633121611495,0.5154639175257731,0.4105263157894737,0.5161290322580645,0.375
2011-06-07,2273.5,-0.006120218579234948,8.391335203792401e-05,-0.09387668851553761,4.150089586258832,0.023123413852154318,-0.09737669174936367,-0.05907519946146206,-0.42563392288558166,0.21005113719619317,0.45918367346938777,0.59375,0.35106382978723405,0.4606741573033708
2011-06-08,2269.25,-0.004605768176335179,5.051610566751093e-05,-0.3669887501048688,3.6380407054552637,-0.1692232152481997,-0.1446504862867975,-0.013049478667615948,-0.42563392288558166,0.21005113719619317,0.25252525252525254,0.3402061855670103,0.30526315789473685,0.5555555555555556
2011-06-09,2252.5,-0.0055187637969095205,6.994016855155173e-05,-0.20383695729230117,3.369312303816369,-0.22156746530423596,-0.1002910931681414,0.015804705184383084,-0.3669887501048688,0.21005113719619317,0.37,0.25510204081632654,0.3541666666666667,0.6373626373626373
2011-06-10,2256.25,0.001887211367673114,4.2586041158925255e-05,0.13859455879688598,4.334509657885559,-0.14407704953342812,-0.11458240884800283,-0.013227878931048282,-0.3669887501048688,0.13859455879688598,0.6435643564356436,0.36363636363636365,0.32989690721649484,0.5434782608695652
2011-06-14,2221.5,-0.01123845554690106,6.779099893643276e-05,-0.048367541149334475,4.2053487122676545,-0.03786997988158331,-0.11489507565303128,-0.0695718836335287,-0.3669887501048688,0.13859455879688598,0.5196078431372549,0.51,0.32653061224489793,0.3978494623655914
2011-06-15,2246.5,0.0051454138702460295,3.152839415549755e-05,0.292554172575887,4.140305585465143,0.1275937300744794,-0.037608903434746356,-0.06749279759205497,-0.3669887501048688,0.292554172575887,0.7669902912621359,0.6831683168316832,0.5252525252525253,0.40425531914893614
2011-06-16,2204.75,-0.009657495788882642,9.137847323043244e-05,0.22778002725490368,4.6324018207742075,0.1573222195604853,0.08134485203720813,-0.03165281712479463,-0.20383695729230117,0.292554172575887,0.6923076923076923,0.7450980392156863,0.73,0.5263157894736842
2011-06-17,2195.75,-0.004533605349654302,7.848768554781377e-05,-0.5674308073451022,9.896943544720994,-0.015698869171437257,0.008626082026647941,-0.04583250557074668,-0.5674308073451022,0.292554172575887,0.11428571428571428,0.5339805825242718,0.6336633663366337,0.4791666666666667
2011-06-20,2188.75,-0.012185490240324892,8.063917149196719e-05,-0.12815543289828915,4.304721910572073,-0.15593540432949596,-0.0447239163123871,-0.07965316258019492,-0.5674308073451022,0.292554172575887,0.4528301886792453,0.33653846153846156,0.5,0.3711340206185567
2011-06-21,2200.0,0.00778744846541457,5.2517222357674874e-05,0.30422768301707404,3.1654648732013855,-0.1304528524087725,0.025795128520894606,-0.04454997356606828,-0.5674308073451022,0.30422768301707404,0.7757009345794392,0.37142857142857144,0.6601941747572816,0.4897959183673469
2011-06-22,2247.5,0.01777425563228796,4.335770387238156e-05,0.5329475031169588,5.146935630479127,0.23633991774524785,0.07387379462910897,0.018132445597181364,-0.5674308073451022,0.5329475031169588,0.8888888888888888,0.839622641509434,0.7115384615384616,0.6868686868686869
2011-06-23,2231.5,-0.0029043789097408235,4.4492093997011584e-05,-0.07126345423104578,3.6282724774473807,0.25530391063432895,0.014065098331919077,0.04770497518456367,-0.5674308073451022,0.5329475031169588,0.47706422018348627,0.8411214953271028,0.6285714285714286,0.76
2011-06-24,2252.5,0.01992302467738294,0.00013070696026923969,1.0991814132398832,7.738335102136525,0.5202884873752653,0.3473875424489162,0.17800681223778209,-0.12815543289828915,1.0991814132398832,0.9727272727272728,0.9814814814814815,0.9433962264150944,0.9207920792079208
2011-06-27,2213.0,-0.012384246346089478,7.926476859622175e-05,-0.5828799772605573,3.9965876064590815,0.1483459939160933,0.2564426335764625,0.10585935863203777,-0.5828799772605573,1.0991814132398832,0.10810810810810811,0.6972477064220184,0.8785046728971962,0.8431372549019608
2011-06-28,2248.0,0.01501298114911398,5.258949153317559e-05,1.0566956174318616,5.115101890069546,0.5243323511370624,0.40693622045942,0.21636567449015737,-0.5828799772605573,1.0991814132398832,0.9642857142857143,0.9818181818181818,0.9629629629629629,0.9320388349514563
2011-06-29,2282.0,0.012646993565564646,4.462892538266373e-05,0.3549249154140307,4.51440150875487,0.2762468518617783,0.37133170291883444,0.22260274877397176,-0.5828799772605573,1.0991814132398832,0.7964601769911505,0.8468468468468469,0.944954128440367,0.9519230769230769
2011-06-30,2291.5,0.0014202993554026655,6.430053532365635e-05,0.028152244772854267,4.5017690313154635,0.4799242592062487,0.3912148427196144,0.2026399705257668,-0.5828799772605573,1.0991814132398832,0.543859649122807,0.9553571428571429,0.9545454545454546,0.9047619047619048
2011-07-01,2321.0,0.009240134797260602,2.8586130602647194e-05,0.686510072490576,4.4061086804927525,0.3565290775591536,0.30868057456975295,0.32803405850933465,-0.5828799772605573,1.0566956174318616,0.9217391304347826,0.8761061946902655,0.8828828828828829,0.9905660377358491
2011-07-05,2357.25,0.01463467125793616,4.012151986017668e-05,2.2654563227285975,17.652784483012358,0.9933728799973425,0.8783478345675839,0.5673952340720233,0.028152244772854267,2.2654563227285975,0.9913793103448276,1.0,1.0,1.0
2011-07-06,2368.25,0.0038147716435308343,3.7824587344679886e-05,0.005803789155849828,4.262060505025397,0.9859233947916742,0.6681694689123816,0.5375528446859009,0.005803789155849828,2.2654563227285975,0.5213675213675214,0.991304347826087,0.9911504424778761,0.9907407407407407
2011-07-07,2376.5,0.004119573254462772,5.242045814926989e-05,-0.29778356252730526,5.54955262073297,0.6578255164523806,0.5376277733241144,0.4544797381214745,-0.29778356252730526,2.2654563227285975,0.2796610169491525,0.9655172413793104,0.9736842105263158,0.981651376146789
2011-07-08,2410.0,0.006788511749347359,2.6110476273595157e-05,0.5686430016820458,5.911167290360045,0.09222107610352999,0.6457259247059527,0.5184703837127836,-0.29778356252730526,2.2654563227285975,0.8823529411764706,0.6068376068376068,0.9826086956521739,0.9818181818181818
