trade_date,SPX_open_interest_chg13,reverserepo_total_bil_diff5_z504,vx_z63,vx_z50
2011-02-28,,,0.34208610168,0.140845745736
2011-03-01,,,0.339348056034,0.143274564139
2011-03-02,,,0.227586715306,0.0485747479254
2011-03-03,,,0.162097503855,-0.0152172076283
2011-03-04,,,0.217235440637,0.0349016474251
2011-03-07,,,0.56495833404,0.370512442402
2011-03-08,,,1.20854019391,0.986913562622
2011-03-09,,,1.49216376981,1.25616140439
2011-03-10,,,1.59159489944,1.36158278806
2011-03-11,,,2.10995037942,1.87168903246
2011-03-14,,,2.28518798102,2.06654847293
2011-03-15,,,2.35055291509,2.1559058184
2011-03-16,,,2.22783880404,2.05419165948
2011-03-17,,,1.96356454328,1.80178359991
2011-03-18,,,2.76876997402,2.65756926227
2011-03-21,,,0.819155035288,0.583237485806
2011-03-22,,,0.606020124934,0.349530980267
2011-03-23,,,0.553113822306,0.285393800671
2011-03-24,,,0.24741842702,-0.0653270972674
2011-03-25,,,0.515261176484,0.229827273777
2011-03-28,,,0.795345697124,0.549194398724
2011-03-29,,,0.908156686782,0.682848061065
2011-03-30,,,0.892971551049,0.667203819746
2011-03-31,,,0.975466331306,0.765242559307
2011-04-01,,,0.998206631204,0.802602730472
2011-04-04,,,0.938784950247,0.745002629662
2011-04-05,,,1.16217297744,0.986605517362
2011-04-06,,,1.19722247356,1.03544682576
2011-04-07,,,0.637215444254,0.397374156656
2011-04-08,,,0.736673602156,0.512809227805
2011-04-11,,,0.940075830711,0.759302229194
2011-04-12,,,0.637194324678,0.388691298779
2011-04-13,,,0.790326952023,0.579544843259
2011-04-14,,,1.05940784586,0.904735478619
2011-04-15,,,1.19134624536,1.06648548247
2011-04-18,,,1.32969898286,1.22911332069
2011-04-19,,,1.77736311106,1.75479676002
2011-04-20,,,2.39270983691,2.44972601238
2011-04-21,,,2.48066757141,2.53192690685
2011-04-25,,,2.3748375022,2.35510002504
2011-04-26,,,0.712852556645,0.538267063852
2011-04-27,,,0.591877183453,0.427356797945
2011-04-28,,,0.881247291754,0.731840364024
2011-04-29,,,1.62812026882,1.45186622833
2011-05-02,,,1.77069125339,1.56819523718
2011-05-03,,,2.01584634539,1.7900137236
2011-05-04,,,2.04986147929,1.82055279249
2011-05-05,,,2.05219262626,1.83802551167
2011-05-06,,,2.01785468312,1.81654260074
2011-05-09,,,1.9951033276,1.80492128903
2011-05-10,,,2.14170336087,1.97169116748
2011-05-11,,,2.25112172252,2.10546163418
2011-05-12,,,2.26210614995,2.15014931942
2011-05-13,,,2.17309718899,2.09300829738
2011-05-16,,,2.34522613143,2.31992629478
2011-05-17,,,2.29666628282,2.28696820617
2011-05-18,,,2.65427327081,2.68384993016
2011-05-19,,,2.32236411856,2.29702074166
2011-05-20,,,2.27763583844,2.23963581511
2011-05-23,,,1.51109265512,1.36565765807
2011-05-24,,,1.8088650149,1.68550483166
2011-05-25,,,1.88607723798,1.75778119616
2011-05-26,,,1.5649959751,1.40661912364
2011-05-27,,,1.58447847455,1.41816858417
2011-05-30,,,1.57554644002,1.40950534138
2011-05-31,,,1.48178671557,1.30296278037
2011-06-01,,,1.48178671557,1.30296278037
2011-06-02,,,1.64765355858,1.46054667549
2011-06-03,,,1.68769240916,1.49071702134
2011-06-06,,,1.55737597107,1.36023947446
2011-06-07,,,1.55363956044,1.36122029231
2011-06-08,,,1.55706259793,1.36897845691
2011-06-09,,,1.47672822992,1.28960698474
2011-06-10,,,1.37283376155,1.18678493188
2011-06-13,,,1.3871251369,1.20863034596
2011-06-14,,,1.3060670714,1.12687439469
2011-06-15,,,1.29354256792,1.12079059976
2011-06-16,,,1.40472198298,1.2550856495
2011-06-17,,,1.53989202251,1.41735790652
2011-06-20,,,0.868814565176,0.636121517842
2011-06-21,,,0.444688758331,0.122332996358
2011-06-22,,,-0.110967566751,-0.564833041185
2011-06-23,,,-0.0434791755701,-0.498638554827
2011-06-24,,,-0.157203729485,-0.660493566117
2011-06-27,,,-0.0984665324892,-0.603688975921
2011-06-28,,,-0.195563611053,-0.746984594012
2011-06-29,,,-0.233452890605,-0.810467921333
2011-06-30,,,-0.324637897118,-0.926611605064
2011-07-01,,,-0.151094442009,-0.672224403985
2011-07-04,,,-0.0312451305525,-0.488164548133
2011-07-05,,,0.15585775764,-0.229177657247
2011-07-06,,,0.15585775764,-0.229177657247
2011-07-07,,,-0.44108689815,-1.02680728047
2011-07-08,,,-0.374568138771,-0.982679591482
2011-07-11,,,-0.0148677847824,-0.528071647453
2011-07-12,,,0.318866942033,-0.0684565168696
2011-07-13,,,0.473219399178,0.147400908858
2011-07-14,,,0.318445317235,-0.0579382225937
2011-07-15,,,0.245561168977,-0.145827207024
2011-07-18,,,0.66359759165,0.415580118865
2011-07-19,,,0.284534396128,-0.0728658460612
2011-07-20,,,0.344077157201,0.0115715760332
2011-07-21,,,0.0143486343951,-0.40371927143
2011-07-22,,,0.352432237469,0.0400786350674
2011-07-25,,,-0.714234947327,-1.28474701762
2011-07-26,,,-0.900924186934,-1.38471548567
2011-07-27,,,-0.877651673879,-1.21287590565
2011-07-28,,,-0.657471939157,-0.865662548303
2011-07-29,,,-0.786859007115,-0.921103967891
2011-08-01,,,-1.1091982841,-1.16923280762
2011-08-02,,,-1.03570953712,-1.03969395448
2011-08-03,,,-0.970582753197,-0.93488386528
2011-08-04,,,-1.32405727008,-1.23288419963
2011-08-05,,,-1.7344360785,-1.58845005297
2011-08-08,,,-1.93280794439,-1.74186062642
2011-08-09,,,-2.02634305933,-1.81122247498
2011-08-10,,,-2.28396319578,-2.05322783206
2011-08-11,,,-2.0685487412,-1.84053310292
2011-08-12,,,-1.650680665,-1.43182715296
2011-08-15,,,-1.77880207051,-1.57129272038
2011-08-16,,,-1.68149746206,-1.48125150167
2011-08-17,,,-1.78214911647,-1.58706473969
2011-08-18,,,-1.69293977989,-1.50579491801
2011-08-19,,,-1.80183839943,-1.62970407247
2011-08-22,,,-3.73647327632,-3.66672743884
2011-08-23,,,-3.57984703614,-3.48537019784
2011-08-24,,,-3.3175023964,-3.19708223683
2011-08-25,,,-2.3478109845,-2.2003864028
2011-08-26,,,-2.04758689469,-1.90856012966
2011-08-29,,,-2.28477569453,-2.21150322494
2011-08-30,,,-2.12447654567,-2.0393243219
2011-08-31,,,-1.97694973784,-1.86874603985
2011-09-01,,,-1.98691262845,-1.87082121067
2011-09-02,,,-1.7672944338,-1.62575682871
2011-09-05,,,-1.61727672309,-1.4604033379
2011-09-06,,,-1.5942594565,-1.43081741141
2011-09-07,,,-1.5942594565,-1.43081741141
2011-09-08,,,-1.5832742834,-1.4141380363
2011-09-09,,,-1.62519311104,-1.45204285337
2011-09-12,,,-1.57511977121,-1.39312529258
2011-09-13,,,-1.38739164927,-1.19615785366
2011-09-14,,,-1.3736934271,-1.17504323528
2011-09-15,,,-1.35873466187,-1.14904945969
2011-09-16,,,-1.21119156416,-0.991315625374
2011-09-19,,,-1.15271835445,-0.93190112181
2011-09-20,,,-0.709991291862,-0.509161631337
2011-09-21,,,-0.735433747395,-0.525182687673
2011-09-22,,,-0.723690324135,-0.505912437876
2011-09-23,,,-0.76944507327,-0.544075247839
2011-09-26,,,-1.74050431248,-1.53440206065
2011-09-27,,,-1.7461512152,-1.56618193251
2011-09-28,,,-1.66402361827,-1.49903502429
2011-09-29,,,-1.56707964767,-1.41638979565
2011-09-30,,,-1.48684931586,-1.34436002446
2011-10-03,,,-1.45101207138,-1.33018190206
2011-10-04,,,-1.44948157413,-1.33787413856
2011-10-05,,,-1.30974809497,-1.18081602541
2011-10-06,,,-1.39097552859,-1.2952963242
2011-10-07,,,-1.29600180763,-1.19430401999
2011-10-10,,,-1.23348867737,-1.12881411511
2011-10-11,,,-1.16107541044,-1.04388017947
2011-10-12,,,-1.0678781306,-0.932443553717
2011-10-13,,,-0.967067225086,-0.808593133108
2011-10-14,,,-0.98277149249,-0.837530131354
2011-10-17,,,-0.94478624095,-0.790780567625
2011-10-18,,,-0.878249570128,-0.698422717521
2011-10-19,,,-0.857529244219,-0.673442264837
2011-10-20,,,-1.07520812207,-0.989552803881
2011-10-21,,,-0.790541424158,-0.579634730581
2011-10-24,,,-1.87241891748,-2.23078998879
2011-10-25,,,-1.77804332611,-2.11173428351
2011-10-26,,,-1.59832468911,-1.86542695934
2011-10-27,,,-1.48175457269,-1.71329685438
2011-10-28,,,-1.39112674241,-1.61946036298
2011-10-31,,,-1.02505774378,-1.04002117316
2011-11-01,,,-1.06379033525,-1.09809849827
2011-11-02,,,-1.10680406357,-1.16704944435
2011-11-03,,,-0.79362403568,-0.69168101935
2011-11-04,,,-1.26520816594,-1.39525015448
2011-11-07,,,-1.37000416958,-1.52219614977
2011-11-08,,,-1.34480400142,-1.46059560544
2011-11-09,,,-1.29070324483,-1.3580239936
2011-11-10,,,-1.08545585285,-1.05410947212
2011-11-11,,,-0.961487339777,-0.876809335221
2011-11-14,,,-1.03319240479,-0.935883497103
2011-11-15,,,-1.0556858365,-0.930906974905
2011-11-16,,,-0.841893462487,-0.665513476775
2011-11-17,,,-0.38230992976,-0.181698326892
2011-11-18,,,-0.31069779725,-0.10012426019
2011-11-21,,,-1.77772438875,-1.57082570189
2011-11-22,,,-1.61457523604,-1.4055211453
2011-11-23,,,-1.4090520826,-1.19743750648
2011-11-24,,,-1.20517751905,-0.984040767146
2011-11-25,,,-0.885704983467,-0.647346491442
2011-11-28,,,-0.885704983467,-0.647346491442
2011-11-29,,,-0.912086857482,-0.677007988902
2011-11-30,,,-0.851330198326,-0.620548340116
2011-12-01,,,-0.759189982665,-0.51773152227
2011-12-02,,,-0.370081382331,0.0355616368501
2011-12-05,,,-0.106232471825,0.529115959601
2011-12-06,,,0.133832757382,0.896417403444
2011-12-07,,,0.10528618158,0.807877441767
2011-12-08,,,0.0614390952456,0.704965821244
2011-12-09,,,0.354553221458,1.1340476749
2011-12-12,,,0.155032152339,0.781115420954
2011-12-13,,,0.0528107973829,0.589932690089
2011-12-14,,,0.490633845245,1.19673618723
2011-12-15,,,0.338994361243,0.922388162941
2011-12-16,,,0.6809925234,1.3212936688
2011-12-19,,,1.04696049684,1.62772474332
2011-12-20,,,1.07628367223,1.47890863173
2011-12-21,,,1.29066205711,1.51824624654
2011-12-22,,,1.47632549046,1.50499693557
2011-12-23,,,1.57027573276,1.60288031392
2011-12-27,,,-1.32554930781,-1.1002929308
2011-12-28,,,-1.74879722236,-1.50444953271
2011-12-29,,,-1.84710519658,-1.60780771019
2011-12-30,,,-2.04430573975,-1.81269924503
2012-01-03,,,-1.88359019052,-1.65570484852
2012-01-04,,,-1.74712098518,-1.53236557841
2012-01-05,,,-1.44767515799,-1.28957746965
2012-01-06,,,-1.60153100934,-1.50122327512
2012-01-09,,,-1.38382522645,-1.30695033269
2012-01-10,,,-1.12433357902,-1.05953510415
2012-01-11,,,-0.941391566449,-0.888145531786
2012-01-12,,,0.28605683141,0.372121298914
2012-01-13,,,-0.551881488614,-0.502063442241
2012-01-16,,,0.0450926206466,0.0846318043431
2012-01-17,,,0.667981064846,0.692637569125
2012-01-18,,,0.667981064846,0.692637569125
2012-01-19,,,1.40340739274,1.36216051788
2012-01-20,,,1.13018995852,1.04164120601
2012-01-23,,,0.0858378049341,0.00907490463175
2012-01-24,,,0.542371234623,0.40465974847
2012-01-25,,,1.06988934955,0.905151659518
2012-01-26,,,1.12848083059,0.961201668697
2012-01-27,,,0.858357015453,0.713290007029
2012-01-30,,,2.0454430305,1.79965419508
2012-01-31,,,2.60019055191,2.30390193618
2012-02-01,,,2.51931810518,2.23642486209
2012-02-02,,,2.47711053565,2.20583738837
2012-02-03,,,2.70778049154,2.42860861928
2012-02-06,,,2.7167803199,2.43922776111
2012-02-07,,,3.20330211816,2.9010360892
2012-02-08,,,2.93823400365,2.64671223384
2012-02-09,,,2.75501311223,2.46721321282
2012-02-10,,,2.84148014521,2.545060695
2012-02-13,,,2.89858356647,2.5979907542
2012-02-14,,,2.81501766739,2.51878885397
2012-02-15,,,2.61740090098,2.32993745928
2012-02-16,,,2.61473949834,2.32598891565
2012-02-17,,,2.40696599963,2.13000635795
2012-02-20,,,1.51457158887,1.28550201563
2012-02-21,,,1.72796248953,1.48746724386
2012-02-22,,,1.72796248953,1.48746724386
2012-02-23,,,1.98355776196,1.72665861859
2012-02-24,,,2.00166441931,1.73910430803
2012-02-27,,,2.21379348242,1.93296968371
2012-02-28,,,2.23339793537,1.94801098817
2012-02-29,,,2.37665118909,2.07899732274
2012-03-01,,,2.5017190098,2.19207805059
2012-03-02,,,2.71559678651,2.38645839619
2012-03-05,,,2.73157653652,2.39797624471
2012-03-06,,,2.75498589819,2.41861171632
2012-03-07,,,2.95219410992,2.59984460742
2012-03-08,,,2.47827099305,2.16471050107
2012-03-09,,,2.28595243166,1.99363084087
2012-03-12,,,2.33609336099,2.04973905292
2012-03-13,,,2.2651639176,1.99423792972
2012-03-14,,,2.46445050671,2.19967187184
2012-03-15,,,2.52403372982,2.27267622854
2012-03-16,,,2.61319655829,2.3764659376
2012-03-19,,,2.5943951998,2.37187437607
2012-03-20,,,2.58804819748,2.38181333983
2012-03-21,,,2.59104834021,2.40013443226
2012-03-22,,,2.54006493548,2.36154003972
2012-03-23,,,2.27176684952,2.09795235208
2012-03-26,,,1.67817195554,1.48483651734
2012-03-27,,,1.53608204586,1.34360623495
2012-03-28,,,1.34738612805,1.14615383248
2012-03-29,,,1.30018469159,1.09873557837
2012-03-30,,,1.16628309863,0.954852339702
2012-04-02,,,1.06155046072,0.841525858309
2012-04-03,,,1.08025509051,0.865086967494
2012-04-04,,,1.17706071452,0.977495591687
2012-04-05,,,1.21088085525,1.02033310323
2012-04-09,,,1.23282594359,1.05026494035
2012-04-10,,,1.19128819301,1.00843479253
2012-04-11,,,1.21345463632,1.03906344581
2012-04-12,,,1.23821641595,1.07219117806
2012-04-13,,,1.20023855864,1.03357927496
2012-04-16,,,1.24084852311,1.0876137936
2012-04-17,,,1.29347637793,1.1575302215
2012-04-18,,,1.32842871373,1.2080598705
2012-04-19,,,1.31037717905,1.1922902547
2012-04-20,,,1.18946436628,1.04752308671
2012-04-23,,,0.610029562615,0.319433676633
2012-04-24,,,0.67148033448,0.396991576833
2012-04-25,,,0.63471570151,0.350341786088
2012-04-26,,,0.578144119603,0.277665088888
2012-04-27,,,0.623456457453,0.334416765863
2012-04-30,,,0.651128760411,0.369454756728
2012-05-01,,,0.707247015094,0.442205401765
2012-05-02,,,0.70150888297,0.434649998457
2012-05-03,,,0.771607805845,0.534909375043
2012-05-04,,,0.862956828081,0.675711048777
2012-05-07,,,0.859139713338,0.68514605864
2012-05-08,,,0.935191721532,0.827529269583
2012-05-09,,,0.781204811156,0.595460386757
2012-05-10,,,0.799059749258,0.64754934374
2012-05-11,,,0.685140302965,0.455175508557
2012-05-14,,,0.702748905936,0.506000623804
2012-05-15,,,0.792008378683,0.708752200236
2012-05-16,,,0.801548412168,0.750703701445
2012-05-17,,,0.67699395723,0.505709545483
2012-05-18,,,0.364567825462,-0.145786602342
2012-05-21,,,-0.07545240902,-1.07879566351
2012-05-22,,,-0.119232012124,-1.13488400712
2012-05-23,,,-0.499864849455,-1.82371119686
2012-05-24,,,-0.586155713147,-1.79563101765
2012-05-25,,,-0.742830458282,-1.83791281428
2012-05-28,,,-1.08575601842,-2.08157513666
2012-05-29,,,-1.40377591764,-2.22118023452
2012-05-30,,,-1.40377591764,-2.22118023452
2012-05-31,,,-1.50953300642,-2.10474990785
2012-06-01,,,-1.49341288492,-1.93511660667
2012-06-04,,,-1.49721775286,-1.86088707228
2012-06-05,,,-1.49651573022,-1.79018189232
2012-06-06,,,-1.5346640538,-1.75577204814
2012-06-07,,,-1.46083170976,-1.57227257657
2012-06-08,,,-1.14152409787,-1.13364266402
2012-06-11,,,-0.959815930041,-0.886953899168
2012-06-12,,,-0.760008084276,-0.642618690208
2012-06-13,,,-0.364554303311,-0.218478937751
2012-06-14,,,-0.146315678198,0.00723805473542
2012-06-15,,,-0.00400450111102,0.147705404486
2012-06-18,,,0.189045808189,0.337775091889
2012-06-19,,,0.318482555778,0.447471901656
2012-06-20,,,1.24155439164,1.33141682376
2012-06-21,,,1.73459302036,1.68297200514
2012-06-22,,,1.61034291676,1.47063443954
2012-06-25,,,0.354513231004,0.327697416976
2012-06-26,,,0.515958372784,0.490498233319
2012-06-27,,,0.285147319366,0.308399590467
2012-06-28,,,0.0358506353528,0.110446909182
2012-06-29,,,-0.0123244390907,0.107660391416
2012-07-02,,,0.0838512508003,0.245515696338
2012-07-03,,,0.374126036929,0.52979773678
2012-07-04,,,0.87654068449,1.01503441194
2012-07-05,,,1.23951687836,1.34999785845
2012-07-06,,,1.23951687836,1.34999785845
2012-07-09,,,0.936388770094,1.03199850081
2012-07-10,,,1.04246795406,1.11730278969
2012-07-11,,,1.11911935198,1.1717645634
2012-07-12,,,1.13863731192,1.17096057251
2012-07-13,,,1.2571221655,1.26555401159
2012-07-16,,,1.07751109417,1.07736436592
2012-07-17,,,1.37487132281,1.33965306612
2012-07-18,,,1.46232444539,1.39291284192
2012-07-19,,,1.85669322984,1.73234964719
2012-07-20,,,1.96309153037,1.80288003336
2012-07-23,,,0.9034209183,0.851015820171
2012-07-24,,,0.951824444715,0.905250475368
2012-07-25,,,0.768655845513,0.75094418096
2012-07-26,,,0.452482362022,0.483332611216
2012-07-27,,,0.128793862709,0.208376361843
2012-07-30,,,0.0132205160393,0.117382787273
2012-07-31,,,0.0190430202999,0.124024609443
2012-08-01,,,0.168575515692,0.248828264813
2012-08-02,,,-0.0839977638551,-0.000551608412184
2012-08-03,,,0.185667684876,0.22069045351
2012-08-06,,,0.283317841455,0.282492370115
2012-08-07,,,0.535847467352,0.487384337954
2012-08-08,,,0.862027575542,0.776940392548
2012-08-09,,,0.988175213958,0.884309773402
2012-08-10,,,1.2025562752,1.10464196281
2012-08-13,,,1.550223089,1.49396884581
2012-08-14,,,1.60106437543,1.5692107944
2012-08-15,,,2.03084600301,2.11282892243
2012-08-16,,,2.00234881244,2.14276410882
2012-08-17,,,2.0797882732,2.32733872043
2012-08-20,,,2.18743149856,2.5215674591
2012-08-21,,,2.51342997551,2.97271912708
2012-08-22,,,2.5091379944,2.92703939479
2012-08-23,,,2.6920331779,3.08543630765
2012-08-24,,,2.3840055428,2.62304634844
2012-08-27,,,1.20082644776,1.0901540534
2012-08-28,,,1.25266694303,1.15011299416
2012-08-29,,,1.1257804622,0.983925442975
2012-08-30,,,0.993411907523,0.824198419955
2012-08-31,,,1.07920759792,0.93343796912
2012-09-03,,,1.0895920501,0.944846038311
2012-09-04,,,1.12340828026,0.967522259247
2012-09-05,,,1.12340828026,0.967522259247
2012-09-06,,,1.16859041307,0.999062842801
2012-09-07,,,1.44674552702,1.27805764576
2012-09-10,,,1.99577143184,1.8339235738
2012-09-11,,,2.32564401297,2.1593224788
2012-09-12,,,2.27732433425,2.10556326961
2012-09-13,,,2.24445096853,2.0670825557
