session_date,availability_cutoff,observation_date,availability_lag_business_days,sector_dispersion_1d,sector_dispersion_5d,sector_avg_abs_spy_gap_1d,sector_avg_abs_spy_gap_5d,sector_dispersion_change_1d,sector_dispersion_change_5d,sector_dispersion_1d_rank_252,sector_dispersion_5d_rank_252,sector_avg_abs_spy_gap_1d_rank_252,sector_avg_abs_spy_gap_5d_rank_252,sector_dispersion_change_1d_rank_252,sector_dispersion_change_5d_rank_252
2011-01-20,2011-01-19,2011-01-19,1,0.006291344677607664,0.005108829495398219,0.004849270491277591,0.004813634100656653,0.0025641329955862183,-0.0015103621720436913,0.7738095238095238,0.07539682539682539,0.7142857142857143,0.07936507936507936,0.8134920634920635,0.3888888888888889
2011-01-21,2011-01-20,2011-01-20,1,0.004670516296626034,0.006789608639334736,0.005230109220575018,0.005292579259163377,-0.0016208283809816303,0.0005873208140865522,0.5753968253968254,0.18253968253968253,0.7579365079365079,0.1388888888888889,0.2619047619047619,0.5793650793650794
2011-01-24,2011-01-21,2011-01-21,1,0.00453683591075495,0.0055774866579215605,0.00355132565649379,0.004853250325345544,-0.00013368038587108395,0.00043380386643419866,0.5476190476190477,0.0873015873015873,0.44841269841269843,0.08333333333333333,0.49603174603174605,0.5674603174603174
2011-01-25,2011-01-24,2011-01-24,1,0.005208379936464897,0.009026982313653545,0.004527111626839275,0.00769274046060802,0.0006715440257099468,-5.875355364696674e-06,0.6388888888888888,0.39285714285714285,0.6666666666666666,0.4087301587301587,0.6349206349206349,0.5317460317460317
2011-01-26,2011-01-25,2011-01-25,1,0.0023161978318243176,0.007044410826927358,0.0019386029028139224,0.006173707094939552,-0.0028921821046405793,0.00034895859641569105,0.09126984126984126,0.21825396825396826,0.08333333333333333,0.21428571428571427,0.1111111111111111,0.5634920634920635
2011-01-27,2011-01-26,2011-01-26,1,0.003562153264673783,0.004709192227548789,0.004264846045593439,0.0038103861509528603,0.0012459554328494655,-0.0003996372678494297,0.30952380952380953,0.06746031746031746,0.6190476190476191,0.03968253968253968,0.7380952380952381,0.49206349206349204
2011-01-28,2011-01-27,2011-01-27,1,0.005712210974146173,0.010948120866130496,0.003923098424962412,0.00981260234789183,0.00215005770947239,0.00415851222679576,0.7182539682539683,0.5793650793650794,0.5436507936507936,0.6626984126984127,0.8015873015873016,0.7817460317460317
2011-01-31,2011-01-28,2011-01-28,1,0.006812548657002039,0.008222856168569534,0.005040662521707128,0.009090600113977871,0.0011003376828558654,0.0026453695106479734,0.8452380952380952,0.3531746031746032,0.7420634920634921,0.5992063492063492,0.6904761904761905,0.7063492063492064
2011-02-01,2011-01-31,2011-01-31,1,0.004664545452461352,0.008386637449410829,0.004842370381138201,0.008826643985768918,-0.0021480032045406864,-0.0006403448642427166,0.5674603174603174,0.373015873015873,0.7222222222222222,0.5674603174603174,0.18253968253968253,0.44841269841269843
2011-02-02,2011-02-01,2011-02-01,1,0.004391422597390533,0.01263907301181124,0.0040566050279365095,0.01277441234201788,-0.0002731228550708195,0.005594662184883882,0.5,0.746031746031746,0.5952380952380952,0.8571428571428571,0.4603174603174603,0.8452380952380952
2011-02-03,2011-02-02,2011-02-02,1,0.002699518756821035,0.010688599696978333,0.0026834017088378515,0.009877377685229227,-0.001691903840569498,0.005979407469429544,0.15873015873015872,0.5634920634920635,0.2222222222222222,0.6746031746031746,0.25,0.8650793650793651
2011-02-04,2011-02-03,2011-02-03,1,0.003722976939693833,0.004925866644839338,0.002757674133837413,0.007049207231469401,0.0010234581828727982,-0.006022254221291158,0.3492063492063492,0.07539682539682539,0.23809523809523808,0.3412698412698413,0.6865079365079365,0.1388888888888889
2011-02-07,2011-02-04,2011-02-04,1,0.0044088269140736885,0.009467809487896156,0.0036672345948963896,0.008079045020810614,0.0006858499743798555,0.0012449533193266225,0.5158730158730159,0.45634920634920634,0.4880952380952381,0.46825396825396826,0.6349206349206349,0.6190476190476191
2011-02-08,2011-02-07,2011-02-07,1,0.004841694470111541,0.008125507684448793,0.0038426880652653794,0.007065168271753963,0.0004328675560378529,-0.00026112976496203526,0.6150793650793651,0.3333333333333333,0.5238095238095238,0.3412698412698413,0.5873015873015873,0.5079365079365079
2011-02-09,2011-02-08,2011-02-08,1,0.0035750715454865314,0.010297213926755004,0.0027828463714649277,0.007666792470032514,-0.00126662292462501,-0.0023418590850562363,0.31746031746031744,0.5198412698412699,0.24603174603174602,0.4166666666666667,0.3055555555555556,0.32936507936507936
2011-02-10,2011-02-09,2011-02-09,1,0.0038650658590254354,0.012077445379319375,0.003212236657941744,0.008849194183465605,0.00028999431353890406,0.0013888456823410427,0.3888888888888889,0.7063492063492064,0.3531746031746032,0.5793650793650794,0.5634920634920635,0.623015873015873
2011-02-11,2011-02-10,2011-02-10,1,0.003108430906945915,0.01034340431412141,0.002394533836667878,0.008315322280817978,-0.0007566349520795202,0.005417537669282072,0.21428571428571427,0.5158730158730159,0.15079365079365079,0.5,0.3968253968253968,0.8293650793650794
2011-02-14,2011-02-11,2011-02-11,1,0.004719455506452908,0.012658259383921802,0.003759741751422907,0.01184686578164015,0.001611024599506993,0.0031904498960256458,0.5992063492063492,0.75,0.49603174603174605,0.8015873015873016,0.7619047619047619,0.7222222222222222
2011-02-15,2011-02-14,2011-02-14,1,0.003475902495239013,0.010270991216142817,0.004289566932032941,0.0089548574057786,-0.0012435530112138954,0.002145483531694024,0.27380952380952384,0.5079365079365079,0.6428571428571429,0.5873015873015873,0.31746031746031744,0.6666666666666666
2011-02-17,2011-02-16,2011-02-16,1,0.002997264951027143,0.008440944496389543,0.0026113547731946457,0.007653197573932616,0.0006430469577107557,-0.0036365008829298325,0.20238095238095238,0.373015873015873,0.20238095238095238,0.4007936507936508,0.623015873015873,0.28174603174603174
2011-02-18,2011-02-17,2011-02-17,1,0.0024078335419408445,0.0071600503395975275,0.0021187235672117982,0.005646113539768992,-0.0005894314090862983,-0.0031833539745238825,0.11507936507936507,0.23412698412698413,0.09126984126984126,0.17063492063492064,0.4087301587301587,0.29365079365079366
2011-02-22,2011-02-21,2011-02-18,1,0.0018481826092783527,0.0048152737865828615,0.0012908518522043127,0.005275765389008742,-0.0005596509326624918,-0.00784298559733894,0.03571428571428571,0.07539682539682539,0.023809523809523808,0.14682539682539683,0.4126984126984127,0.09523809523809523
2011-02-23,2011-02-22,2011-02-22,1,0.009735059433262758,0.011261968948063514,0.008780360214119542,0.010406644432638898,0.007886876823984406,0.0009909777319206965,0.9722222222222222,0.626984126984127,0.9841269841269841,0.7103174603174603,1.0,0.6031746031746031
2011-02-24,2011-02-23,2011-02-23,1,0.005686872088876539,0.013419790054317713,0.005519887691131272,0.012866824900115386,-0.004048187344386219,0.006908838897121077,0.7142857142857143,0.7896825396825397,0.8055555555555556,0.8571428571428571,0.051587301587301584,0.8888888888888888
2011-02-25,2011-02-24,2011-02-24,1,0.004133434552855046,0.012640298430686658,0.004229976327193209,0.011949490901740372,-0.0015534375360214932,0.004199353934297115,0.44841269841269843,0.7420634920634921,0.6150793650793651,0.8015873015873016,0.28174603174603174,0.7698412698412699
2011-02-28,2011-02-25,2011-02-25,1,0.0032252238162990715,0.00864962801355482,0.0031733873675887647,0.007715399053660239,-0.0009082107365559742,0.0014895776739572925,0.24603174603174602,0.36904761904761907,0.3412698412698413,0.42063492063492064,0.373015873015873,0.623015873015873
2011-03-01,2011-02-28,2011-02-28,1,0.0027465039919931165,0.01057135021841549,0.002351370391009855,0.009519349162958395,-0.00047871982430595494,0.005756076431832629,0.1746031746031746,0.5396825396825397,0.15079365079365079,0.626984126984127,0.43253968253968256,0.8452380952380952
2011-03-02,2011-03-01,2011-03-01,1,0.0058793747785723825,0.007181058412521455,0.005515298308451528,0.006230653183482815,0.003132870786579266,-0.004080910535542059,0.7341269841269841,0.23412698412698413,0.7976190476190477,0.2222222222222222,0.873015873015873,0.24603174603174602
2011-03-03,2011-03-02,2011-03-02,1,0.004083323113783696,0.008186183966181327,0.0033060673526994805,0.007101598891955353,-0.0017960516647886867,-0.005233606088136385,0.43253968253968256,0.31746031746031744,0.3888888888888889,0.3373015873015873,0.23015873015873015,0.19444444444444445
2011-03-04,2011-03-03,2011-03-03,1,0.0047547534019667815,0.006967357970995841,0.004078687146680217,0.004860979883208597,0.0006714302881830857,-0.005672940459690817,0.6071428571428571,0.21031746031746032,0.5952380952380952,0.0873015873015873,0.6309523809523809,0.17063492063492064
2011-03-07,2011-03-04,2011-03-04,1,0.0036305104494084106,0.011173329152119132,0.0029439999942555734,0.007374313135011278,-0.0011242429525583708,0.0025237011385643125,0.34523809523809523,0.6071428571428571,0.2896825396825397,0.3611111111111111,0.3373015873015873,0.6746031746031746
2011-03-08,2011-03-07,2011-03-07,1,0.005077071690886127,0.010362674051997008,0.0038192408078978612,0.008523782415550154,0.0014465612414777161,-0.00020867616641848281,0.6428571428571429,0.5079365079365079,0.49603174603174605,0.5238095238095238,0.75,0.49206349206349204
2011-03-11,2011-03-10,2011-03-10,1,0.004859252780983264,0.013795916223682128,0.004660884789349943,0.013676005151116095,0.0004619104650371141,0.006828558252686288,0.6071428571428571,0.8055555555555556,0.6944444444444444,0.8809523809523809,0.5992063492063492,0.8888888888888888
2011-03-16,2011-03-15,2011-03-15,1,0.0035467737404819804,0.006446093064824313,0.002736687964225342,0.005365517881973703,0.00045320323822915657,0.000946428213874603,0.32142857142857145,0.1626984126984127,0.23809523809523808,0.15476190476190477,0.5992063492063492,0.5873015873015873
2011-03-17,2011-03-16,2011-03-16,1,0.003011946761148229,0.007253386611011385,0.0022562069928479455,0.006308194279314505,-0.0005348269793337516,-0.0018958670416027038,0.21031746031746032,0.23809523809523808,0.12698412698412698,0.23809523809523808,0.42063492063492064,0.3412698412698413
2011-03-18,2011-03-17,2011-03-17,1,0.004737166620811815,0.009814708360815685,0.005266936830757217,0.010663070168948154,0.0017252198596635865,-0.003981207862866444,0.5912698412698413,0.46825396825396826,0.7738095238095238,0.7222222222222222,0.7738095238095238,0.25396825396825395
2011-03-21,2011-03-18,2011-03-18,1,0.00430547480124884,0.010072456282011444,0.0036852934457337777,0.008814961875437797,-0.0004316918195629753,-0.0016722484091895133,0.4801587301587302,0.4880952380952381,0.47619047619047616,0.5476190476190477,0.4365079365079365,0.3611111111111111
2011-03-22,2011-03-21,2011-03-21,1,0.005201513851208545,0.009563845195409718,0.004639398539899396,0.008806143198308716,0.0008960390499597052,0.004199258281960603,0.6428571428571429,0.4444444444444444,0.6865079365079365,0.5436507936507936,0.6746031746031746,0.7698412698412699
2011-03-23,2011-03-22,2011-03-22,1,0.003477366360690373,0.006415362904247149,0.003252055657646397,0.006347219436222914,-0.0017241474905181722,-3.073016057716406e-05,0.28174603174603174,0.15079365079365079,0.373015873015873,0.24603174603174602,0.23412698412698413,0.503968253968254
2011-03-24,2011-03-23,2011-03-23,1,0.0036402109993870385,0.0069626386998386785,0.003203229515381275,0.008244645735494422,0.00016284463869666553,-0.0002907479111727068,0.3492063492063492,0.1984126984126984,0.34523809523809523,0.4523809523809524,0.5476190476190477,0.48412698412698413
2011-03-25,2011-03-24,2011-03-24,1,0.004113359438989089,0.007314388743836662,0.0035366880260590933,0.006326515931138881,0.00047314843960205013,-0.0025003196169790225,0.43253968253968256,0.23809523809523808,0.43253968253968256,0.23412698412698413,0.6071428571428571,0.3134920634920635
2011-03-28,2011-03-25,2011-03-25,1,0.0013254957605830188,0.010850017316265184,0.0013952622333562076,0.009533287093429932,-0.00278786367840607,0.00077756103425374,0.01984126984126984,0.5793650793650794,0.031746031746031744,0.6309523809523809,0.11507936507936507,0.5793650793650794
2011-03-29,2011-03-28,2011-03-28,1,0.003233996236260257,0.007044882194494774,0.0022194910203162505,0.005630090060714402,0.001908500475677238,-0.0025189630009149434,0.24603174603174602,0.2222222222222222,0.12301587301587301,0.15873015873015872,0.8015873015873016,0.3134920634920635
2011-03-30,2011-03-29,2011-03-29,1,0.00257503799189353,0.008245528962374253,0.0021413651510369114,0.006988325606340424,-0.0006589582443667268,0.001830166058127104,0.12698412698412698,0.3412698412698413,0.09523809523809523,0.3055555555555556,0.4087301587301587,0.6587301587301587
2011-03-31,2011-03-30,2011-03-30,1,0.0027687512449560644,0.004625413532865483,0.0024269584937090132,0.003919961651479342,0.00019371325306253434,-0.0023372251669731958,0.1746031746031746,0.051587301587301584,0.1626984126984127,0.04365079365079365,0.5476190476190477,0.3253968253968254
2011-04-01,2011-03-31,2011-03-31,1,0.0025265464287830912,0.004763510441109481,0.0020247688483082194,0.004682256930082078,-0.00024220481617297316,-0.0025508783027271813,0.11904761904761904,0.06746031746031746,0.09126984126984126,0.07142857142857142,0.47619047619047616,0.3055555555555556
2011-04-04,2011-04-01,2011-04-01,1,0.0033452758397117875,0.006319062528093803,0.0031379612011776764,0.0054175689959214,0.0008187294109286963,-0.004530954788171381,0.2619047619047619,0.14285714285714285,0.3333333333333333,0.14682539682539683,0.6626984126984127,0.21825396825396826
2011-04-05,2011-04-04,2011-04-04,1,0.0028081906902770472,0.008010221853869768,0.0022971118709206,0.007502965119544466,-0.0005370851494347403,0.0009653396593749938,0.18253968253968253,0.29365079365079366,0.14682539682539683,0.36507936507936506,0.4166666666666667,0.6111111111111112
2011-04-06,2011-04-05,2011-04-05,1,0.0026775383230495213,0.0069299629891851336,0.002600792607200459,0.004945650857706977,-0.00013065236722752593,-0.0013155659731891199,0.15476190476190477,0.19444444444444445,0.20634920634920634,0.09126984126984126,0.49603174603174605,0.38492063492063494
2011-04-07,2011-04-06,2011-04-06,1,0.004165565486983368,0.00467346502543098,0.0037364992861836604,0.004024783060425086,0.0014880271639338468,4.8051492565497414e-05,0.4603174603174603,0.05952380952380952,0.4880952380952381,0.051587301587301584,0.753968253968254,0.5317460317460317
2011-04-08,2011-04-07,2011-04-07,1,0.002344827038433126,0.004699170568386142,0.0021424174825253367,0.00391678729436313,-0.0018207384485502422,-6.433987272333897e-05,0.08333333333333333,0.06349206349206349,0.09523809523809523,0.04365079365079365,0.21428571428571427,0.5119047619047619
2011-04-12,2011-04-11,2011-04-11,1,0.005775495926057094,0.008840339847936092,0.005298465833299245,0.007683055287653324,0.0028535235154959334,0.0008301179940663241,0.7182539682539683,0.39285714285714285,0.7817460317460317,0.4126984126984127,0.8571428571428571,0.5992063492063492
2011-04-13,2011-04-12,2011-04-12,1,0.0036385948509765455,0.010406067310411413,0.004665180473357765,0.009304243689526093,-0.0021369010750805486,0.0034761043212262798,0.36507936507936506,0.5396825396825397,0.6944444444444444,0.6190476190476191,0.17063492063492064,0.753968253968254
2011-04-14,2011-04-13,2011-04-13,1,0.00413312488541358,0.01168775984620224,0.003430443062914829,0.011111642672526543,0.0004945300344370348,0.007014294820771259,0.4523809523809524,0.6904761904761905,0.4246031746031746,0.7619047619047619,0.6111111111111112,0.9007936507936508
2011-04-15,2011-04-14,2011-04-14,1,0.005234147970935399,0.01348252662564476,0.004500908605898706,0.011715826299197016,0.0011010230855218184,0.008783356057258617,0.6666666666666666,0.8015873015873016,0.6626984126984127,0.7936507936507936,0.7103174603174603,0.9325396825396826
2011-04-18,2011-04-15,2011-04-15,1,0.004136953468588642,0.013173998551761304,0.0033144929381709242,0.01240276694585323,-0.0010971945023467563,0.007237513552890195,0.45634920634920634,0.7896825396825397,0.3968253968253968,0.8492063492063492,0.3333333333333333,0.8968253968253969
2011-04-19,2011-04-18,2011-04-18,1,0.002847824536463734,0.01445329412951826,0.002605741610847637,0.013755735579870865,-0.0012891289321249081,0.005612954281582167,0.18253968253968253,0.8373015873015873,0.20238095238095238,0.8888888888888888,0.2976190476190476,0.8452380952380952
2011-04-20,2011-04-19,2011-04-19,1,0.003030771217584936,0.011993717387520465,0.003408076579280867,0.009209768975128771,0.00018294668112120178,0.0015876500771090513,0.2261904761904762,0.6984126984126984,0.4246031746031746,0.6071428571428571,0.5555555555555556,0.6507936507936508
2011-04-25,2011-04-22,2011-04-21,1,0.0029136254236810373,0.008158154702191707,0.0026994282820830434,0.006086904895213939,-0.003391050644801523,-0.005324371923453053,0.19047619047619047,0.3253968253968254,0.23809523809523808,0.21428571428571427,0.07142857142857142,0.16666666666666666
2011-04-26,2011-04-25,2011-04-25,1,0.0016153409824408674,0.008927578948323085,0.0014236518152132322,0.0077101999311985124,-0.0012982844412401699,-0.004246419603438219,0.027777777777777776,0.4007936507936508,0.03571428571428571,0.43253968253968256,0.2976190476190476,0.23015873015873015
2011-04-27,2011-04-26,2011-04-26,1,0.005030288390561961,0.011695602259684915,0.0036406570890525902,0.010914223327631018,0.003414947408121094,-0.002757691869833344,0.6468253968253969,0.6904761904761905,0.48412698412698413,0.7579365079365079,0.8968253968253969,0.3055555555555556
2011-04-28,2011-04-27,2011-04-27,1,0.002633772115059973,0.010111039549318556,0.0020986518681447614,0.008666955267983476,-0.002396516275501988,-0.0018826778382019082,0.14682539682539683,0.503968253968254,0.0873015873015873,0.5515873015873016,0.1388888888888889,0.3492063492063492
2011-04-29,2011-04-28,2011-04-28,1,0.0026883467563483844,0.004248358083840002,0.0027307483812270155,0.003970274124087554,5.4574641288411205e-05,-0.007671635953494082,0.1626984126984127,0.023809523809523808,0.25,0.05555555555555555,0.5317460317460317,0.09523809523809523
2011-05-02,2011-04-29,2011-04-29,1,0.002095690476773833,0.0059062243428141615,0.0022619773526589677,0.005414975969424006,-0.0005926562795745514,-0.002251930359377545,0.051587301587301584,0.1349206349206349,0.14285714285714285,0.16666666666666666,0.4126984126984127,0.3333333333333333
2011-05-03,2011-05-02,2011-05-02,1,0.004598530190080054,0.008802451163895695,0.0037629133689728944,0.00824909790504009,0.002502839713306221,-0.00012512778442739028,0.5912698412698413,0.39285714285714285,0.5277777777777778,0.48412698412698413,0.8293650793650794,0.503968253968254
2011-05-04,2011-05-03,2011-05-03,1,0.004146331041293748,0.008124879852703618,0.0045126971430611605,0.00929106075312466,-0.0004521991487863057,-0.0035707224069812978,0.48412698412698413,0.3253968253968254,0.6904761904761905,0.626984126984127,0.4444444444444444,0.2698412698412698
2011-05-05,2011-05-04,2011-05-04,1,0.0047748793367195005,0.010127465232031303,0.00492268563803249,0.010582753769907773,0.000628548295425752,1.642568271274618e-05,0.6349206349206349,0.5198412698412699,0.7619047619047619,0.7380952380952381,0.6468253968253969,0.5357142857142857
2011-05-06,2011-05-05,2011-05-05,1,0.0029660776636496046,0.008926460611048894,0.0034510406635671143,0.010941648056899138,-0.001808801673069896,0.004678102527208893,0.2222222222222222,0.4087301587301587,0.4642857142857143,0.7658730158730159,0.20634920634920634,0.8055555555555556
2011-05-09,2011-05-06,2011-05-06,1,0.002704331279605899,0.008606247450009971,0.0024231442641611256,0.010650356227586635,-0.00026174638404370546,0.0027000231071958097,0.1746031746031746,0.38492063492063494,0.1746031746031746,0.75,0.4801587301587302,0.7222222222222222
2011-05-10,2011-05-09,2011-05-09,1,0.002476397647156149,0.006956396810033081,0.0019294271793382103,0.008128951185430397,-0.00022793363244975016,-0.0018460543538626143,0.11507936507936507,0.2222222222222222,0.07142857142857142,0.47619047619047616,0.49603174603174605,0.3492063492063492
2011-05-11,2011-05-10,2011-05-10,1,0.0029024346811494742,0.0072988073983170565,0.002428939837338527,0.0074767188863357524,0.0004260370339933253,-0.0008260724543865611,0.21031746031746032,0.26587301587301587,0.18253968253968253,0.38492063492063494,0.6071428571428571,0.4166666666666667
2011-05-12,2011-05-11,2011-05-11,1,0.004814969162573288,0.008062190278257579,0.004759142535552319,0.00872872196450168,0.0019125344814238136,-0.002065274953773724,0.6547619047619048,0.31746031746031744,0.7579365079365079,0.5634920634920635,0.8214285714285714,0.3253968253968254
2011-05-13,2011-05-12,2011-05-12,1,0.004694347736024327,0.010169330205154127,0.0050201455700740515,0.009743079539970587,-0.00012062142654896066,0.0012428695941052326,0.6309523809523809,0.5317460317460317,0.7857142857142857,0.6825396825396826,0.5079365079365079,0.6428571428571429
2011-05-16,2011-05-13,2011-05-13,1,0.004736570985718685,0.01477277426437972,0.004269790196194524,0.01387801026735653,4.222324969435816e-05,0.006166526814369749,0.6428571428571429,0.876984126984127,0.6587301587301587,0.9047619047619048,0.5317460317460317,0.8809523809523809
2011-05-17,2011-05-16,2011-05-16,1,0.006310947370724508,0.016487446728089453,0.006409638681890499,0.015520190567945766,0.001574376385005823,0.009531049918056372,0.8373015873015873,0.9285714285714286,0.9206349206349206,0.9444444444444444,0.7817460317460317,0.9484126984126984
2011-05-18,2011-05-17,2011-05-17,1,0.006542118401486908,0.01970964103504068,0.004642826226294797,0.017277308563994676,0.00023117103076240007,0.012410833636723621,0.8650793650793651,0.9801587301587301,0.7301587301587301,0.9761904761904762,0.5714285714285714,0.9761904761904762
2011-05-19,2011-05-18,2011-05-18,1,0.00535781864051055,0.011891596152667364,0.004894563224032843,0.010822037567799854,-0.001184299760976358,0.003829405874409785,0.7301587301587301,0.7142857142857143,0.7738095238095238,0.753968253968254,0.30952380952380953,0.7658730158730159
2011-05-20,2011-05-19,2011-05-19,1,0.0027738903604038103,0.008261057310874514,0.0022164171998915183,0.006949854317463723,-0.00258392828010674,-0.001908272894279613,0.1984126984126984,0.38095238095238093,0.12698412698412698,0.3055555555555556,0.10317460317460317,0.3253968253968254
2011-05-23,2011-05-20,2011-05-20,1,0.004088164951905302,0.006446188408878273,0.0034770831764386096,0.0054705579094583056,0.0013142745915014917,-0.008326585855501448,0.4722222222222222,0.1746031746031746,0.48412698412698413,0.17063492063492064,0.7619047619047619,0.07539682539682539
2011-05-24,2011-05-23,2011-05-23,1,0.0026249078854532694,0.006146760235248413,0.002274979233709467,0.00563242457205921,-0.0014632570664520326,-0.01034068649284104,0.15079365079365079,0.15079365079365079,0.15476190476190477,0.19047619047619047,0.2698412698412698,0.027777777777777776
2011-05-25,2011-05-24,2011-05-24,1,0.0016876224491602378,0.006004982893424492,0.0019083514185269657,0.005533762370935502,-0.0009372854362930316,-0.013704658141616186,0.03571428571428571,0.14285714285714285,0.06746031746031746,0.18253968253968253,0.3492063492063492,0.011904761904761904
2011-05-26,2011-05-25,2011-05-25,1,0.004258433695206846,0.005238163780935704,0.004048885428987419,0.0049269136468191544,0.002570811246046608,-0.00665343237173166,0.5396825396825397,0.10714285714285714,0.623015873015873,0.10317460317460317,0.8571428571428571,0.10714285714285714
2011-05-27,2011-05-26,2011-05-26,1,0.003043456479667028,0.0029771078338347774,0.0026707437511769294,0.004526616315590022,-0.001214977215539818,-0.005283949477039737,0.27380952380952384,0.007936507936507936,0.25396825396825395,0.08333333333333333,0.30952380952380953,0.15873015873015872
2011-05-31,2011-05-30,2011-05-27,1,0.0023602969918951047,0.004615706256965906,0.0020147321501116405,0.005453179153444676,-0.0006831594877719231,-0.0018304821519123668,0.0992063492063492,0.05952380952380952,0.09126984126984126,0.1746031746031746,0.38492063492063494,0.35714285714285715
2011-06-01,2011-05-31,2011-05-31,1,0.002261571243670963,0.007552776266376368,0.0020909076970300677,0.007681617329506928,-9.872574822414153e-05,0.0014060160311279548,0.07142857142857142,0.31746031746031744,0.0992063492063492,0.42063492063492064,0.5119047619047619,0.6507936507936508
2011-06-02,2011-06-01,2011-06-01,1,0.00906331512229367,0.005481228676966661,0.008025365129080681,0.005275163095111636,0.006801743878622707,-0.0005237542164578312,0.9682539682539683,0.11904761904761904,0.9801587301587301,0.15079365079365079,0.9920634920634921,0.4523809523809524
2011-06-03,2011-06-02,2011-06-02,1,0.004768857147995829,0.0050410064534355745,0.0035231192270065276,0.004205094893310176,-0.004294457974297842,-0.00019715732750012933,0.6706349206349206,0.09523809523809523,0.5119047619047619,0.06746031746031746,0.03571428571428571,0.5
2011-06-06,2011-06-03,2011-06-03,1,0.0030625023127764757,0.005828953031157997,0.002691884867538289,0.005134911317550331,-0.001706354835219353,0.0028518451973232194,0.2857142857142857,0.15079365079365079,0.28174603174603174,0.13095238095238096,0.21825396825396826,0.7261904761904762
2011-06-07,2011-06-06,2011-06-06,1,0.004660799415421679,0.010503122459604603,0.0044553157230213325,0.009660449751578712,0.0015982971026452034,0.005887416202638697,0.6309523809523809,0.5833333333333334,0.7182539682539683,0.6825396825396826,0.7976190476190477,0.873015873015873
2011-06-08,2011-06-07,2011-06-07,1,0.0018489806806185293,0.011282120692933507,0.0016750150819063567,0.009195951498690727,-0.0028118187348031495,0.0037293444265571393,0.04365079365079365,0.6746031746031746,0.047619047619047616,0.626984126984127,0.08333333333333333,0.7698412698412699
2011-06-09,2011-06-08,2011-06-08,1,0.004806025580683958,0.008678102607277407,0.004653556303987291,0.0072691293135109325,0.0029570449000654283,0.0031968739303107462,0.6904761904761905,0.42857142857142855,0.7619047619047619,0.373015873015873,0.8928571428571429,0.75
