session_date,prior_rth_return,prior_realized_variance,prior_realized_volatility,prior_realized_quarticity_1d,prior_quarticity_ratio_1d,prior_intraday_vov_1d,intraday_vov_5d_mean,intraday_vov_20d_mean,quarticity_ratio_5d_mean,quarticity_ratio_20d_mean,intraday_vov1_rank_252,quarticity_ratio1_rank_252,intraday_vov5_rank_252,intraday_vov20_rank_252,quarticity_ratio20_rank_252
2011-03-24,0.005836575875486361,5.346767086391538e-05,0.007312159110954532,4.53191393597101e-09,1.5852549640722253,0.27402515438211233,0.25773834439418397,0.2436974362474865,1.423594347005162,1.4587128552874074,,,,,
2011-03-25,0.0038468936333910797,4.208541403894057e-05,0.0064873271875974135,2.871760122866162e-09,1.6213805252875129,0.26704940197050103,0.2504461246461051,0.2396049607839647,1.4229269698036986,1.465478726500558,,,,,
2011-03-28,0.00019113149847105326,3.6803061397245794e-05,0.006066552678189302,1.7218308420897559e-09,1.2712254837604127,0.21358754814186826,0.258722282563551,0.23882226446225915,1.4347343889211843,1.4582394783445893,,,,,
2011-03-29,-0.004574914220358384,2.660200149233411e-05,0.005157712816000335,1.150229815235411e-09,1.6253840505659085,0.2626510702106561,0.25990038508850655,0.24298081396843427,1.4536335182494171,1.471933028573629,,,,,
2011-03-30,0.007665772326561848,3.4810490416737446e-05,0.0059000415605940815,1.5562387296115143e-09,1.2842688112968126,0.2559238186822908,0.2546473986774857,0.2460527394834288,1.4775027669965743,1.4821668510567672,,,,,
2011-03-31,0.0017029328287605505,3.1215800954849305e-05,0.005587110250822808,1.3143197400750997e-09,1.3488140000941609,0.2928704313570017,0.25841645407246355,0.25403498784644535,1.4302145742009615,1.4980443614804357,,,,,
2011-04-01,-0.000189143181388296,2.6874871979418413e-05,0.005184097990915914,1.676537984579778e-09,2.321242904590423,0.2937753710933906,0.2637616478970415,0.2583311096579078,1.5701870500615436,1.549111949234202,,,,,
2011-04-04,-0.0020676691729323293,3.0249331492847218e-05,0.005499939226286707,1.2656746103457804e-09,1.3832175982783093,0.3435684117614352,0.2897578206209549,0.2679958164917524,1.5925854729651228,1.5590426030375393,,,,,
2011-04-05,-0.0013155421913174647,3.191473053719887e-05,0.0056493123950795,1.2897562370913322e-09,1.266266953122457,0.2281244322903934,0.2828524930369023,0.26939953561448615,1.5207620534764326,1.5618691283048796,,,,,
2011-04-06,0.0015085800490288737,3.8246881401221485e-05,0.006184406309519248,3.2028446366212737e-09,2.1894942759597456,0.29289701878971436,0.290247133058387,0.2724976349510809,1.7018071464090192,1.6153428330949064,0.7,0.9333333333333333,,,
2011-04-07,-0.0018733608092919019,3.216110557791148e-05,0.005671076227482,1.2868584159655581e-09,1.244138780963582,0.20646223769219263,0.2729654943254253,0.26677780561619374,1.6808721025829034,1.558588872811291,0.26229508196721313,0.29508196721311475,,,
2011-04-08,-0.0005640157924421407,5.8674250721210036e-05,0.007659911926465607,1.1992678351294413e-08,3.483542242349596,0.4203310922583873,0.29827663855842457,0.2774231696478077,1.9133319701347378,1.674767198368216,1.0,1.0,,,
2011-04-12,-0.00824124367859147,3.7374479239287975e-05,0.00611346703919208,1.979413208884824e-09,1.4170532284428035,0.26086011613209065,0.28173497943255565,0.2831822048013735,1.9200990961676367,1.696387421850939,0.5396825396825397,0.6507936507936508,,,
2011-04-13,-0.0020944402132521134,4.4114609334245805e-05,0.006641882966015421,3.342706439099543e-09,1.7176448150787698,0.2989056581859226,0.2958912246116615,0.2800507980046237,2.0103746685588995,1.676814354539299,0.78125,0.84375,0.9166666666666666,,
2011-04-14,-0.004937333839726499,4.290497618443397e-05,0.006550189018985175,2.1532874677437344e-09,1.1697328386577148,0.1392090197641612,0.26515362480655086,0.2710367138695438,1.8064223810984932,1.6594273866004188,0.046153846153846156,0.2,0.6229508196721312,,
2011-04-15,0.006524659374400388,4.0296930533417575e-05,0.006347986336895943,1.9409263673769242e-09,1.1952675431277116,0.2235486036560126,0.26857089799931483,0.26442279769784693,1.7966481335313191,1.5828322893300864,0.36363636363636365,0.22727272727272727,0.6451612903225806,,
2011-04-18,0.0020936429387132804,3.672586097064684e-05,0.0060601865458620036,3.863801992841185e-09,2.864645531904479,0.43239321352250776,0.27098332225213895,0.27086693333842754,1.6728687914422955,1.6448286953605689,1.0,0.9850746268656716,0.6984126984126984,,
2011-04-19,-0.00019212295869353024,7.105188258614505e-05,0.008429227876036158,6.5884601790032e-09,1.3050668144689885,0.3505098279440641,0.28891326461453365,0.2797820868078988,1.650471508647533,1.649472616675369,0.9264705882352942,0.4411764705882353,0.875,,
2011-04-20,0.0038365624400538145,3.352073666274601e-05,0.005789709549083271,1.4007804944187774e-09,1.2466455098482134,0.25894055726237836,0.2809202444298248,0.2798910867917238,1.5562716476014216,1.6352604719715427,0.5217391304347826,0.3188405797101449,0.8,,
2011-04-25,0.002076647158769207,2.8684627753404575e-05,0.005355803184715116,9.998470868977508e-10,1.2151647111565926,0.23015023199765286,0.29910848687652314,0.2772891608547367,1.5653580221011971,1.6377725791513211,0.38571428571428573,0.2571428571428571,0.9696969696969697,,
2011-04-26,-0.0005629574028898077,2.291419815142252e-05,0.004786877703829765,9.103461929988138e-10,1.7337930257754166,0.3663857835568485,0.3276759228566903,0.2819071923134735,1.673063118630738,1.6451994822364806,0.971830985915493,0.8450704225352113,1.0,,
2011-04-27,0.0056137724550897605,2.3633968628132126e-05,0.004861478029173034,8.202386825174859e-10,1.4684762851858422,0.26177480965490046,0.2935522420831688,0.28164346269769347,1.3938292692870107,1.6375542702313972,0.5416666666666666,0.6805555555555556,0.8823529411764706,,
2011-04-28,0.004085422469823685,3.30871457758709e-05,0.005752142711709342,2.101885657976154e-09,1.9199524681198668,0.2754428143369813,0.2785388393617523,0.28473622600744913,1.5168064000171864,1.6699906194493697,0.6164383561643836,0.863013698630137,0.7391304347826086,,
2011-04-29,0.004814814814814827,2.503578616808504e-05,0.0050035773370744495,9.469249136108814e-10,1.510751645202482,0.1941012703670866,0.2655709819826939,0.2813087360152706,1.56962762708804,1.664258999181198,0.17567567567567569,0.7027027027027027,0.5571428571428572,,
2011-05-02,0.002210759027265974,1.68653778181966e-05,0.004106747839616721,3.4629550981718677e-10,1.2174600272769749,0.24593513231556782,0.2687279620462769,0.28080930169693447,1.5700866903121165,1.6609185599802063,0.4533333333333333,0.25333333333333335,0.5915492957746479,,
2011-05-03,-0.006040637012630468,2.5748353055484e-05,0.005074283501686125,8.915510342379374e-10,1.3447677867830534,0.2038933548844938,0.23622947631180602,0.2763604478733091,1.4922816425136438,1.660716249314651,0.2236842105263158,0.5131578947368421,0.2222222222222222,,
2011-05-04,-0.001476287137848309,3.936793379806924e-05,0.006274387125295127,2.018461899057126e-09,1.3023727854514104,0.23786777333863704,0.23144806904855333,0.2735650679855714,1.4590609425667576,1.6097727433577007,0.44155844155844154,0.42857142857142855,0.2191780821917808,,
2011-05-05,-0.00628581992974675,5.811990460673869e-05,0.007623641164610169,6.358325539744861e-09,1.8823179076046435,0.2665010277633727,0.22965971173383162,0.2697116987856683,1.4515340304637128,1.6347277588240172,0.5769230769230769,0.8589743589743589,0.21621621621621623,,
2011-05-06,-0.0033682634730538563,9.058492385921162e-05,0.009517611247535362,1.3165844738006162e-08,1.6044895097787035,0.2971023739841406,0.25025993245724243,0.2731605958703557,1.470281603378957,1.6516388866568295,0.7468354430379747,0.7721518987341772,0.36,0.7833333333333333,0.8666666666666667
2011-05-09,-0.005578281889178083,9.344231510235749e-05,0.009666556527655414,1.0730587205896464e-08,1.22895592751351,0.2475538045652749,0.2505836669071838,0.27089343515913367,1.4725807834262643,1.6036119692345179,0.4625,0.275,0.3815789473684211,0.7377049180327869,0.7049180327868853
2011-05-10,0.003926701570680535,4.982120119893307e-05,0.0070584135043884385,4.018658579608065e-09,1.6190218953833684,0.3495946631140175,0.27972392855308853,0.27805005643022496,1.527431605146327,1.6223561249555072,0.9135802469135802,0.7777777777777778,0.7792207792207793,0.8548387096774194,0.7419354838709677
2011-05-11,0.005383330239465467,2.9504323882416757e-05,0.005431788276655926,1.5082073527875071e-09,1.7325657307395426,0.22043999373897913,0.2762383726331569,0.2680555015042545,1.6134701942039538,1.5348072993750044,0.3170731707317073,0.8292682926829268,0.7051282051282052,0.6507936507936508,0.6031746031746031
2011-05-12,-0.009062326613648919,5.680779977424774e-05,0.007537094916096502,3.8343823839967204e-09,1.1881724627826498,0.21027956159157027,0.2649940793987965,0.2655264737772285,1.474641105239555,1.5233632610919967,0.26506024096385544,0.18072289156626506,0.5443037974683544,0.578125,0.578125
2011-05-13,0.007673591615197539,6.290828952117095e-05,0.00793147461202335,5.673605222924916e-09,1.4336507293805152,0.28891676004610095,0.2633569566111885,0.26502702887023744,1.4404733491599173,1.509163556807084,0.6785714285714286,0.6190476190476191,0.525,0.5692307692307692,0.5538461538461539
2011-05-16,-0.008539075552255415,7.174653297901527e-05,0.008470332518798496,7.999007268711903e-09,1.553940023534371,0.26173700233033037,0.26619359616419963,0.2711534279985459,1.5054701683640894,1.5283739160509167,0.5411764705882353,0.7294117647058823,0.5925925925925926,0.7575757575757576,0.5909090909090909
2011-05-17,-0.002630095810633115,5.650354139035375e-05,0.007516883755277432,3.6070080301136497e-09,1.1297849171842627,0.2454356071159222,0.24536178496458055,0.27224777817154133,1.4076227727242683,1.5250997847537442,0.4418604651162791,0.10465116279069768,0.3048780487804878,0.7611940298507462,0.582089552238806
2011-05-18,0.0037821482602118373,7.242157744214648e-05,0.008510086805793845,5.5672130411928116e-09,1.0614557172192145,0.1722581514851284,0.23572541651381043,0.2592410250696724,1.2734007700202026,1.434940294019481,0.12643678160919541,0.05747126436781609,0.21686746987951808,0.47058823529411764,0.3088235294117647
2011-05-19,0.008474576271186418,3.621632894317871e-05,0.006018000410699447,1.6353364001750827e-09,1.2468041852494052,0.2288470902255725,0.2394389222406109,0.25315788818374785,1.2851271145135537,1.432027162558502,0.3522727272727273,0.32954545454545453,0.23809523809523808,0.391304347826087,0.30434782608695654
2011-05-20,-0.0009307520476544706,5.3139620777013094e-05,0.007289692776586205,1.232030944067843e-08,4.362994989344211,0.31269136440769946,0.2441938431129306,0.25584542854101383,1.8709959665062925,1.5878446365333019,0.8202247191011236,1.0,0.29411764705882354,0.42857142857142855,0.7142857142857143
2011-05-23,-0.005416511019798231,4.475422913136866e-05,0.0066898601727815405,2.645812757932848e-09,1.320963884967051,0.22414477568421393,0.23667539778370728,0.2555451557253419,1.824400738792829,1.5931345952238247,0.3333333333333333,0.4666666666666667,0.23255813953488372,0.4225352112676056,0.7183098591549296
2011-05-24,0.0003802281368820992,6.157431475914264e-05,0.007846930276174412,4.697902302044901e-09,1.2390955751043475,0.20235845888095016,0.2280599681367129,0.24734378949154698,1.846262870376846,1.5683997226902713,0.1978021978021978,0.2857142857142857,0.1839080459770115,0.2638888888888889,0.6805555555555556
2011-05-25,-0.0037893141341417413,4.367388546592681e-05,0.006608622055007141,2.153909233235842e-09,1.1292334552614836,0.19640249406203258,0.23288883665209373,0.24407517371190363,1.8598184179852997,1.5514375811940533,0.17391304347826086,0.10869565217391304,0.2159090909090909,0.1780821917808219,0.6301369863013698
2011-05-26,0.007257448433918956,4.255878496642058e-05,0.006523709448344598,2.950132625929649e-09,1.6287825183176017,0.3023512657820011,0.24758967176337943,0.2454205962841546,1.9362140845989386,1.53687908370394,0.7956989247311828,0.8172043010752689,0.3595505617977528,0.24324324324324326,0.6081081081081081
2011-05-27,0.007414448669201601,5.454010157765929e-05,0.007385127052235411,4.2112336830781e-09,1.4157202899207895,0.36299423968496153,0.25765024681883186,0.25386524475004835,1.3467591447142546,1.5321275159398555,0.9680851063829787,0.5957446808510638,0.4888888888888889,0.41333333333333333,0.5733333333333334
2011-05-31,0.0009407337723423836,2.5476136610760276e-05,0.005047389088505093,9.322605474359866e-10,1.436382705746072,0.28104204157441853,0.26902969999687276,0.2556205902129909,1.3698429088700588,1.5430736498633102,0.6631578947368421,0.631578947368421,0.6593406593406593,0.4605263157894737,0.618421052631579
2011-06-01,0.0011173184357542443,3.533769362505863e-05,0.005944551591588606,1.5521349522901786e-09,1.2429483340428942,0.2042225657019356,0.2694025213610699,0.25563705075386295,1.370613460657768,1.5379826772263026,0.22916666666666666,0.2916666666666667,0.6739130434782609,0.4675324675324675,0.6103896103896104
2011-06-02,-0.019962686567164156,6.587390055052083e-05,0.008116273809484303,5.371411101478921e-09,1.237831792107855,0.16548671296999642,0.26321936514266264,0.25201799773543093,1.3923331280270426,1.5347556275591248,0.09278350515463918,0.27835051546391754,0.5483870967741935,0.358974358974359,0.5769230769230769
2011-06-03,-0.0019022256039565866,9.466794129346938e-05,0.00972974518132255,1.9621377734894833e-08,2.189392534964727,0.302339938209623,0.263217099628187,0.2538099432577435,1.5044551313564676,1.5501093589271286,0.7857142857142857,0.9183673469387755,0.5425531914893617,0.4050632911392405,0.6455696202531646
2011-06-06,0.0023148148148148806,6.212396805072528e-05,0.007881875922058483,4.7334203452245284e-09,1.226469345216534,0.2113587053538294,0.2328899927619606,0.2495227598262279,1.4666049424156165,1.5312083506990202,0.30303030303030304,0.25252525252525254,0.21052631578947367,0.325,0.5375
2011-06-07,-0.007912003087610975,5.9302294095924747e-05,0.007700798276537618,4.3446593533236e-09,1.2354146366073377,0.216639961460338,0.22000957673914448,0.24797706767098107,1.4264113285878697,1.5315312861537118,0.32,0.28,0.09375,0.2716049382716049,0.5432098765432098
2011-06-08,-0.005807200929152101,5.008284636656494e-05,0.007076923510012309,2.831921325209872e-09,1.1290240089758685,0.1755341870946239,0.21427190101768218,0.2392740438700114,1.4036264635744644,1.5070313918333367,0.12871287128712872,0.09900990099009901,0.07216494845360824,0.07317073170731707,0.4634146341463415
2011-06-09,-0.002729576915578069,7.48953019250972e-05,0.008654207180620141,7.065341568396494e-09,1.2595749372443048,0.1898665651480836,0.2191478714532996,0.23774537244046662,1.4079750926017542,1.4833818521585747,0.14705882352941177,0.37254901960784315,0.10204081632653061,0.04819277108433735,0.4457831325301205
2011-06-10,0.004874244492103719,4.093825407761278e-05,0.006398300874264415,2.1962222726361986e-09,1.3104415580994426,0.2821554306174626,0.2151109699348675,0.24133916589176124,1.2321848972286975,1.4894953069244143,0.6796116504854369,0.46601941747572817,0.08080808080808081,0.14285714285714285,0.4523809523809524
2011-06-13,-0.010327357755261057,8.009082963018392e-05,0.008949348000283814,8.144086518573516e-09,1.2696288838420653,0.2935597401397143,0.2315511768920445,0.24157131489644187,1.2408168049538038,1.481294214647492,0.7211538461538461,0.3942307692307692,0.23,0.15294117647058825,0.4235294117647059
2011-06-14,-0.0015704750687083324,7.599529434366781e-05,0.00871752799500339,7.447581389412936e-09,1.2895608954081887,0.18124913287958225,0.22447301117589333,0.23754692142390446,1.2516460567139738,1.468075258241183,0.14285714285714285,0.4380952380952381,0.1782178217821782,0.046511627906976744,0.3953488372093023
2011-06-15,0.0035211267605634866,3.365061781581097e-05,0.0058009152567341455,1.2406287006794717e-09,1.0956093744623394,0.17446415585057942,0.22425900492708442,0.23399834886063733,1.2449631298112682,1.4663664811050867,0.12264150943396226,0.0660377358490566,0.17647058823529413,0.011494252873563218,0.39080459770114945
2011-06-16,-0.00982897582071951,0.00010499868604369489,0.010246886651256316,2.3911177688209255e-08,2.1688685843229503,0.26007933211644524,0.23830155832075678,0.23838940789220317,1.4268218592269974,1.5217371244602735,0.5514018691588785,0.9158878504672897,0.30097087378640774,0.09090909090909091,0.5227272727272727
2011-06-17,0.0017857142857142794,0.00010434169779445439,0.010214778401632332,6.10795847855466e-08,5.6102249849832075,0.38128815741247085,0.2581281036797584,0.2460114612515481,2.28677854460375,1.7399081644469636,0.9814814814814815,1.0,0.5288461538461539,0.29213483146067415,1.0
2011-06-20,-0.00666797411257114,7.704750392451763e-05,0.008777670757354574,8.472076003066859e-09,1.4271601018416076,0.2597751604412483,0.25137118774006517,0.24336565105322555,2.3182847882036586,1.5931164200718335,0.5412844036697247,0.6330275229357798,0.44761904761904764,0.2111111111111111,0.7555555555555555
2011-06-21,0.008718050326926852,5.121062564903833e-05,0.007156159979279273,3.1576172996486282e-09,1.2040356036944686,0.20722796672881225,0.25656695450991124,0.24251981060545544,2.3011797298609147,1.5872700060082043,0.2636363636363636,0.2,0.5094339622641509,0.18681318681318682,0.7362637362637363
2011-06-22,0.008403361344537785,3.938124551801116e-05,0.0062754478340602245,2.660838190029085e-09,1.7156929635333789,0.2608881163520136,0.273851746610198,0.24544629347900865,2.4251964476751224,1.611099875429656,0.5675675675675675,0.8198198198198198,0.7663551401869159,0.30434782608695654,0.7934782608695652
2011-06-23,-0.002916585650398651,5.599211859572481e-05,0.007482788156544645,3.95930056228322e-09,1.262887518007136,0.2452581141334935,0.27088750301360764,0.24788907448258168,2.2440002344119594,1.6177825785669384,0.45535714285714285,0.36607142857142855,0.7314814814814815,0.3548387096774194,0.8064516129032258
2011-06-24,0.009275705545687796,0.00013409378807858997,0.011579887222187873,5.256695684390448e-08,2.923448966328504,0.4577493246216218,0.28617973645543787,0.25565897742456273,1.706645030681019,1.6825159009674835,1.0,0.9734513274336283,0.8899082568807339,0.5638297872340425,0.9787234042553191
2011-06-27,-0.011343633874437709,7.977826554886952e-05,0.008931867976457642,7.86299155376543e-09,1.235431381912571,0.2394953550303192,0.28212377537325206,0.24948403319183057,1.6682992866952115,1.6735014555670726,0.4473684210526316,0.2807017543859649,0.8636363636363636,0.4105263157894737,0.9473684210526315
