session_date,availability_cutoff,observation_date,availability_lag_business_days,sector_dispersion_1d,sector_dispersion_5d,sector_avg_abs_spy_gap_1d,sector_avg_abs_spy_gap_5d,sector_dispersion_change_1d,sector_dispersion_change_5d,sector_dispersion_1d_rank_252,sector_dispersion_5d_rank_252,sector_avg_abs_spy_gap_1d_rank_252,sector_avg_abs_spy_gap_5d_rank_252,sector_dispersion_change_1d_rank_252,sector_dispersion_change_5d_rank_252
2011-01-31,2011-01-28,2011-01-28,1,0.006812702921761287,0.008222783216729979,0.005041155740174529,0.009090803204297828,0.0011002285196188384,0.002645367537255751,0.8452380952380952,0.3531746031746032,0.7420634920634921,0.5992063492063492,0.6904761904761905,0.7063492063492064
2011-02-01,2011-01-31,2011-01-31,1,0.004664435034888954,0.008386714943897497,0.004842285710227616,0.008826652655922227,-0.002148267886872333,-0.0006405374701530884,0.5674603174603174,0.373015873015873,0.7222222222222222,0.5674603174603174,0.18253968253968253,0.44841269841269843
2011-02-02,2011-02-01,2011-02-01,1,0.004391292806898604,0.012638949310225609,0.004056427534298849,0.01277427911900421,-0.0002731422279903502,0.005594449330950296,0.5,0.746031746031746,0.5952380952380952,0.8571428571428571,0.4603174603174603,0.8452380952380952
2011-02-03,2011-02-02,2011-02-02,1,0.002699336557036322,0.010688723808344448,0.002683489360687043,0.00987761827652597,-0.001691956249862282,0.0059795398074822875,0.15873015873015872,0.5634920634920635,0.2222222222222222,0.6746031746031746,0.25,0.8650793650793651
2011-02-04,2011-02-03,2011-02-03,1,0.003722990138795881,0.004925707075409725,0.002757739525717673,0.007049716382677976,0.0010236535817595587,-0.006022785846305619,0.3492063492063492,0.07539682539682539,0.23809523809523808,0.3412698412698413,0.6865079365079365,0.1388888888888889
2011-02-07,2011-02-04,2011-02-04,1,0.004408648160361547,0.009467799190827667,0.0036671805165926813,0.008078834541639062,0.0006856580215656664,0.0012450159740976883,0.5158730158730159,0.45634920634920634,0.4880952380952381,0.46825396825396826,0.6349206349206349,0.6190476190476191
2011-02-08,2011-02-07,2011-02-07,1,0.004841596782605233,0.008125611361852973,0.0038425530872444763,0.0070652667545417925,0.0004329486222436861,-0.00026110358204452407,0.6150793650793651,0.3333333333333333,0.5238095238095238,0.3412698412698413,0.5873015873015873,0.5079365079365079
2011-02-09,2011-02-08,2011-02-08,1,0.0035751019220064185,0.010297249069933179,0.002782656777060799,0.007666685763280001,-0.0012664948605988148,-0.0023417002402924304,0.31746031746031744,0.5198412698412699,0.24603174603174602,0.4166666666666667,0.3055555555555556,0.32936507936507936
2011-02-10,2011-02-09,2011-02-09,1,0.0038646890077181483,0.012077163765863085,0.0032118152231483004,0.008849029375387753,0.0002895870857117298,0.0013884399575186373,0.3888888888888889,0.7063492063492064,0.3531746031746032,0.5793650793650794,0.5634920634920635,0.623015873015873
2011-02-11,2011-02-10,2011-02-10,1,0.0031083955679654827,0.010343377044274737,0.0023944220539676548,0.008315292618012273,-0.0007562934397526656,0.0054176699688650125,0.21428571428571427,0.5158730158730159,0.15079365079365079,0.5,0.3968253968253968,0.8293650793650794
2011-02-14,2011-02-11,2011-02-11,1,0.004719302916397194,0.01265815720587644,0.003759616048039744,0.011846731375916455,0.0016109073484317114,0.0031903580150487738,0.5992063492063492,0.75,0.49603174603174605,0.8015873015873016,0.7619047619047619,0.7222222222222222
2011-02-15,2011-02-14,2011-02-14,1,0.003475754729637208,0.010271019402615624,0.004289436694713077,0.008954940794105875,-0.001243548186759986,0.0021454080407626516,0.27380952380952384,0.5079365079365079,0.6428571428571429,0.5873015873015873,0.31746031746031744,0.6666666666666666
2011-02-17,2011-02-16,2011-02-16,1,0.0029969857307176545,0.008440654055123474,0.0026117582143009932,0.007652937017904561,0.000643101427545104,-0.003636509710739611,0.20238095238095238,0.373015873015873,0.20238095238095238,0.4007936507936508,0.623015873015873,0.28174603174603174
2011-02-18,2011-02-17,2011-02-17,1,0.002407878337310302,0.0071601121108398015,0.0021188569333297413,0.005646328080407389,-0.0005891073934073524,-0.003183264933434936,0.11507936507936507,0.23412698412698413,0.09126984126984126,0.17063492063492064,0.4087301587301587,0.29365079365079366
2011-02-22,2011-02-21,2011-02-18,1,0.0018479927913114436,0.004815251034374954,0.001290444717045282,0.0052758367172779375,-0.0005598855459988585,-0.007842906171501487,0.03571428571428571,0.07539682539682539,0.023809523809523808,0.14682539682539683,0.4126984126984127,0.09523809523809523
2011-02-23,2011-02-22,2011-02-22,1,0.009734872870117612,0.011261810113138012,0.008780191980079177,0.010406600876968748,0.007886880078806169,0.0009907907105223875,0.9722222222222222,0.626984126984127,0.9841269841269841,0.7103174603174603,1.0,0.6031746031746031
2011-02-24,2011-02-23,2011-02-23,1,0.005686813446127593,0.0134197209741882,0.005519849754556739,0.012866911773710101,-0.004048059423990019,0.006908817041088849,0.7142857142857143,0.7896825396825397,0.8055555555555556,0.8571428571428571,0.051587301587301584,0.8888888888888888
2011-02-25,2011-02-24,2011-02-24,1,0.004133447119254918,0.012639951989735502,0.004230015201641664,0.011949135087793192,-0.0015533663268726752,0.004199297934612028,0.44841269841269843,0.7420634920634921,0.6150793650793651,0.8015873015873016,0.28174603174603174,0.7698412698412699
2011-02-28,2011-02-25,2011-02-25,1,0.0032250500630963347,0.008649799805637773,0.0031733253641375975,0.007715441189882322,-0.000908397056158583,0.0014896876947979717,0.24603174603174602,0.36904761904761907,0.3412698412698413,0.42063492063492064,0.373015873015873,0.623015873015873
2011-03-01,2011-02-28,2011-02-28,1,0.002746440169110368,0.010571271120956696,0.002351347486335222,0.0095192594606347,-0.0004786098939859669,0.005756020086581742,0.1746031746031746,0.5396825396825397,0.15079365079365079,0.626984126984127,0.43253968253968256,0.8452380952380952
2011-03-02,2011-03-01,2011-03-01,1,0.005879328321334251,0.007181069417746966,0.005515301604477044,0.006230737300567351,0.0031328881522238836,-0.004080740695391045,0.7341269841269841,0.23412698412698413,0.7976190476190477,0.2222222222222222,0.873015873015873,0.24603174603174602
2011-03-03,2011-03-02,2011-03-02,1,0.004083397974974755,0.008186195899061659,0.0033061241561903915,0.00710164525620722,-0.001795930346359496,-0.005233525075126541,0.43253968253968256,0.31746031746031744,0.3888888888888889,0.3373015873015873,0.23015873015873015,0.19444444444444445
2011-03-04,2011-03-03,2011-03-03,1,0.0047547196348678095,0.006967399029919452,0.004078777681305982,0.004861162368634161,0.0006713216598930542,-0.0056725529598160495,0.6071428571428571,0.21031746031746032,0.5952380952380952,0.0873015873015873,0.6309523809523809,0.17063492063492064
2011-03-07,2011-03-04,2011-03-04,1,0.0036305185904487135,0.011173323181228935,0.002943996726021319,0.0073743382727489626,-0.001124201044419096,0.002523523375591162,0.34523809523809523,0.6071428571428571,0.2896825396825397,0.3611111111111111,0.3373015873015873,0.6746031746031746
2011-03-08,2011-03-07,2011-03-07,1,0.005077089298642559,0.01036284571767499,0.003819323837483005,0.00852375403593689,0.001446570708193846,-0.00020842540328170657,0.6428571428571429,0.5079365079365079,0.49603174603174605,0.5238095238095238,0.75,0.49206349206349204
2011-03-11,2011-03-10,2011-03-10,1,0.004859254678712187,0.013796068414928217,0.00466088817675016,0.013676054958185533,0.00046169047113371435,0.006828669385008764,0.6071428571428571,0.8055555555555556,0.6944444444444444,0.8809523809523809,0.5992063492063492,0.8888888888888888
2011-03-16,2011-03-15,2011-03-15,1,0.0035464777673634737,0.006446157272648727,0.0027364774063382796,0.005365546382615517,0.00045311296954264873,0.0009465971070268886,0.32142857142857145,0.1626984126984127,0.23809523809523808,0.15476190476190477,0.5992063492063492,0.5873015873015873
2011-03-17,2011-03-16,2011-03-16,1,0.0030118441635747493,0.007253237151444585,0.0022563674379655818,0.006308187956388688,-0.0005346336037887244,-0.001896204862120169,0.20634920634920634,0.23809523809523808,0.12698412698412698,0.23809523809523808,0.42063492063492064,0.3412698412698413
2011-03-18,2011-03-17,2011-03-17,1,0.004737427625221931,0.009814848383908725,0.005267467333833827,0.010663210710362898,0.001725583461647182,-0.003981220031019491,0.5912698412698413,0.46825396825396826,0.7738095238095238,0.7222222222222222,0.7738095238095238,0.25396825396825395
2011-03-21,2011-03-18,2011-03-18,1,0.00430552982241777,0.01007246770859782,0.0036854355557082957,0.00881498036359182,-0.00043189780280416135,-0.0016722725077511023,0.4801587301587302,0.4880952380952381,0.47619047619047616,0.5476190476190477,0.4365079365079365,0.3611111111111111
2011-03-22,2011-03-21,2011-03-21,1,0.0052016369487531125,0.00956379612518611,0.004639840942687672,0.008806463857218378,0.0008961071263353425,0.004199117249934319,0.6428571428571429,0.4444444444444444,0.6865079365079365,0.5436507936507936,0.6746031746031746,0.7698412698412699
2011-03-23,2011-03-22,2011-03-22,1,0.0034773704594683505,0.006415526477131761,0.0032520916736047878,0.006347347400436584,-0.001724266489284762,-3.063079551696591e-05,0.28174603174603174,0.15079365079365079,0.373015873015873,0.24603174603174602,0.23412698412698413,0.503968253968254
2011-03-24,2011-03-23,2011-03-23,1,0.0036403845879609304,0.006962692939722086,0.00320326214476566,0.008244693658376942,0.0001630141284925798,-0.0002905442117224991,0.3492063492063492,0.1984126984126984,0.34523809523809523,0.4523809523809524,0.5476190476190477,0.48412698412698413
2011-03-25,2011-03-24,2011-03-24,1,0.004113241104207205,0.007314135611759501,0.0035366140871565693,0.006326373183239952,0.00047285651624627426,-0.0025007127721492243,0.43253968253968256,0.23809523809523808,0.43253968253968256,0.23412698412698413,0.6071428571428571,0.3134920634920635
2011-03-28,2011-03-25,2011-03-25,1,0.0013255178127141237,0.010849923404602531,0.0013955836772075697,0.00953327476633703,-0.002787723291493081,0.000777455696004712,0.01984126984126984,0.5793650793650794,0.031746031746031744,0.6309523809523809,0.11507936507936507,0.5793650793650794
2011-03-29,2011-03-28,2011-03-28,1,0.003233940692989209,0.007044688444516331,0.0022194947785310537,0.005630016962575178,0.0019084228802750851,-0.002519107680669778,0.24603174603174602,0.2222222222222222,0.12301587301587301,0.15873015873015872,0.8015873015873016,0.3134920634920635
2011-03-30,2011-03-29,2011-03-29,1,0.0025752038490473687,0.008245538084417043,0.002141583407715229,0.006988501817614028,-0.0006587368439418401,0.0018300116072852823,0.12698412698412698,0.3412698412698413,0.09523809523809523,0.3055555555555556,0.4087301587301587,0.6587301587301587
2011-03-31,2011-03-30,2011-03-30,1,0.0027687678268689133,0.0046254554664491255,0.002427021010520423,0.0039199626838984135,0.00019356397782154455,-0.0023372374732729606,0.1746031746031746,0.051587301587301584,0.1626984126984127,0.04365079365079365,0.5476190476190477,0.3253968253968254
2011-04-01,2011-03-31,2011-03-31,1,0.0025266918389611295,0.004763636564064865,0.00202522780759811,0.0046822867846090565,-0.0002420759879077838,-0.002550499047694636,0.11904761904761904,0.06746031746031746,0.09126984126984126,0.07142857142857142,0.47619047619047616,0.3055555555555556
2011-04-04,2011-04-01,2011-04-01,1,0.0033451282981075007,0.0063187787586279865,0.003137881226098403,0.0054172671684964745,0.0008184364591463712,-0.004531144645974545,0.2619047619047619,0.14285714285714285,0.3333333333333333,0.14682539682539683,0.6626984126984127,0.21825396825396826
2011-04-05,2011-04-04,2011-04-04,1,0.0028078548695529026,0.008009958835323025,0.0022967129892677335,0.007502750264290402,-0.0005372734285545981,0.0009652703908066941,0.18253968253968253,0.29365079365079366,0.14682539682539683,0.36507936507936506,0.4166666666666667,0.6111111111111112
2011-04-06,2011-04-05,2011-04-05,1,0.002677664772773846,0.0069300657591896886,0.00260109595181725,0.004945762025210576,-0.00013019009677905664,-0.0013154723252273544,0.15476190476190477,0.19444444444444445,0.20634920634920634,0.09126984126984126,0.49603174603174605,0.38492063492063494
2011-04-07,2011-04-06,2011-04-06,1,0.0041656431908709025,0.004673363522586576,0.003736517261747761,0.004024570822609541,0.0014879784180970566,4.790805613745074e-05,0.4603174603174603,0.05952380952380952,0.4880952380952381,0.051587301587301584,0.753968253968254,0.5317460317460317
2011-04-08,2011-04-07,2011-04-07,1,0.0023446511697247365,0.004699238318471362,0.0021422414256778077,0.003917048009880845,-0.001820992021146166,-6.439824559350323e-05,0.08333333333333333,0.06349206349206349,0.09523809523809523,0.04365079365079365,0.21428571428571427,0.5119047619047619
2011-04-12,2011-04-11,2011-04-11,1,0.005775565380850677,0.008840436014609808,0.005298467968666842,0.007682963784813638,0.0028535134764267763,0.0008304771792867829,0.7182539682539683,0.39285714285714285,0.7817460317460317,0.4126984126984127,0.8571428571428571,0.6031746031746031
2011-04-13,2011-04-12,2011-04-12,1,0.003638438988214369,0.010405969966474088,0.004665298362080453,0.009304418306127256,-0.002137126392636308,0.003475904207284399,0.36507936507936506,0.5396825396825397,0.6944444444444444,0.6190476190476191,0.17063492063492064,0.753968253968254
2011-04-14,2011-04-13,2011-04-13,1,0.004133154798674084,0.011687663173286799,0.0034303449338598047,0.011111534968522971,0.0004947158104597151,0.007014299650700223,0.4523809523809524,0.6904761904761905,0.4246031746031746,0.7619047619047619,0.6111111111111112,0.9007936507936508
2011-04-15,2011-04-14,2011-04-14,1,0.00523431670492015,0.0134826513256148,0.004501077491620193,0.01171602346406954,0.0011011619062460658,0.008783413007143439,0.6666666666666666,0.8015873015873016,0.6626984126984127,0.7936507936507936,0.7103174603174603,0.9325396825396826
2011-04-18,2011-04-15,2011-04-15,1,0.004137024056076201,0.013173925722161382,0.0033145062373620376,0.012402741604253698,-0.0010972926488439488,0.007237588028901833,0.45634920634920634,0.7896825396825397,0.3968253968253968,0.8492063492063492,0.3333333333333333,0.8968253968253969
2011-04-19,2011-04-18,2011-04-18,1,0.0028478392525644,0.014453226026528052,0.002605714291761945,0.013755665488586009,-0.0012891848035118014,0.005612790011918244,0.18253968253968253,0.8373015873015873,0.20238095238095238,0.8888888888888888,0.2976190476190476,0.8452380952380952
2011-04-20,2011-04-19,2011-04-19,1,0.003030645997621052,0.01199391931791447,0.003408016599912284,0.009209776968210015,0.000182806745056652,0.001587949351440382,0.2261904761904762,0.6984126984126984,0.4246031746031746,0.6071428571428571,0.5555555555555556,0.6507936507936508
2011-04-25,2011-04-22,2011-04-21,1,0.0029135873589181366,0.008157722454500537,0.002699463545284767,0.006086532681621848,-0.0033909648759209913,-0.005324928871114264,0.19047619047619047,0.3253968253968254,0.23809523809523808,0.21428571428571427,0.07142857142857142,0.16666666666666666
2011-04-26,2011-04-25,2011-04-25,1,0.0016153356630549788,0.008927651723355743,0.0014238171487120286,0.007710286857453452,-0.0012982516958631577,-0.004246273998805639,0.027777777777777776,0.4007936507936508,0.03571428571428571,0.43253968253968256,0.2976190476190476,0.23015873015873015
2011-04-27,2011-04-26,2011-04-26,1,0.005030097691970237,0.011695608694630565,0.0036405137030354673,0.010914177554908517,0.003414762028915258,-0.0027576173318974873,0.6468253968253969,0.6904761904761905,0.48412698412698413,0.7579365079365079,0.8968253968253969,0.3055555555555556
2011-04-28,2011-04-27,2011-04-27,1,0.002633621456640965,0.010111067801624733,0.002098677550853959,0.008666921951269169,-0.002396476235329272,-0.0018828515162897363,0.14682539682539683,0.503968253968254,0.0873015873015873,0.5515873015873016,0.1388888888888889,0.3492063492063492
2011-04-29,2011-04-28,2011-04-28,1,0.002688330063988429,0.0042482120368539595,0.002731153912636294,0.003970134965446277,5.470860734746409e-05,-0.007671839242704529,0.1626984126984127,0.023809523809523808,0.25,0.05555555555555555,0.5317460317460317,0.09523809523809523
2011-05-02,2011-04-29,2011-04-29,1,0.00209571626640044,0.0059062524681996855,0.002262156791387304,0.005414861590686064,-0.0005926137975879892,-0.0022514699863008516,0.051587301587301584,0.1349206349206349,0.14285714285714285,0.16666666666666666,0.4126984126984127,0.3333333333333333
2011-05-03,2011-05-02,2011-05-02,1,0.004598611691022479,0.0088024644572544,0.0037630846459208367,0.008249043510085105,0.0025028954246220387,-0.0001251872661013429,0.5912698412698413,0.39285714285714285,0.5277777777777778,0.48412698412698413,0.8293650793650794,0.503968253968254
2011-05-04,2011-05-03,2011-05-03,1,0.004146511064503004,0.008125107604640856,0.004512877076092016,0.009291125955229644,-0.00045210062651947474,-0.0035705010899897086,0.48412698412698413,0.3253968253968254,0.6904761904761905,0.626984126984127,0.4444444444444444,0.2698412698412698
2011-05-05,2011-05-04,2011-05-04,1,0.004774851591162329,0.010127498098907606,0.004922689181646321,0.010583197455879037,0.0006283405266593253,1.6430297282873235e-05,0.6349206349206349,0.5198412698412699,0.7619047619047619,0.7380952380952381,0.6468253968253969,0.5357142857142857
2011-05-06,2011-05-05,2011-05-05,1,0.0029660760319570293,0.008926536904556684,0.0034511415117882533,0.010941727434566577,-0.0018087755592053,0.004678324867702724,0.2222222222222222,0.4087301587301587,0.4642857142857143,0.7658730158730159,0.20634920634920634,0.8055555555555556
2011-05-09,2011-05-06,2011-05-06,1,0.0027046005699861656,0.00860625030531826,0.0024233133143535418,0.010651035593564269,-0.00026147546197086364,0.002699997837118574,0.1746031746031746,0.38492063492063494,0.1746031746031746,0.75,0.4801587301587302,0.7222222222222222
2011-05-10,2011-05-09,2011-05-09,1,0.0024762623518798884,0.006956283867602396,0.001929445234144876,0.00812889726527098,-0.0002283382181062772,-0.0018461805896520045,0.11507936507936507,0.2222222222222222,0.07142857142857142,0.47619047619047616,0.49206349206349204,0.3492063492063492
2011-05-11,2011-05-10,2011-05-10,1,0.002902357491489401,0.007298751558165729,0.002428789596081092,0.007476836510297418,0.0004260951396095128,-0.000826356046475127,0.21031746031746032,0.26587301587301587,0.18253968253968253,0.38492063492063494,0.6071428571428571,0.4166666666666667
2011-05-12,2011-05-11,2011-05-11,1,0.0048150418831137505,0.008062282875020955,0.004759251356906881,0.008728853827583165,0.0019126843916243493,-0.002065215223886651,0.6547619047619048,0.31746031746031744,0.7579365079365079,0.5634920634920635,0.8214285714285714,0.3253968253968254
2011-05-13,2011-05-12,2011-05-12,1,0.004694419917040104,0.01016930302645836,0.005020252814048038,0.009743119427443705,-0.00012062196607364687,0.0012427661219016756,0.6309523809523809,0.5317460317460317,0.7857142857142857,0.6825396825396826,0.5079365079365079,0.6428571428571429
2011-05-16,2011-05-13,2011-05-13,1,0.004736479199249734,0.014772778007985777,0.004269726212623147,0.013878017241066267,4.205928220963034e-05,0.006166527702667518,0.6428571428571429,0.876984126984127,0.6587301587301587,0.9047619047619048,0.5317460317460317,0.8809523809523809
2011-05-17,2011-05-16,2011-05-16,1,0.006311087535085339,0.016487644460257526,0.0064098426751388726,0.015520423754896817,0.001574608335835605,0.009531360592655129,0.8373015873015873,0.9285714285714286,0.9206349206349206,0.9444444444444444,0.7817460317460317,0.9484126984126984
2011-05-18,2011-05-17,2011-05-17,1,0.006542256908875576,0.01970977632232125,0.00464268739958394,0.017277320666265274,0.0002311693737902373,0.012411024764155523,0.8650793650793651,0.9801587301587301,0.7301587301587301,0.9761904761904762,0.5714285714285714,0.9761904761904762
2011-05-19,2011-05-18,2011-05-18,1,0.005357750780178087,0.011891652529271567,0.004894538043425338,0.010821943197925303,-0.0011845061286974894,0.003829369654250611,0.7301587301587301,0.7142857142857143,0.7738095238095238,0.753968253968254,0.30952380952380953,0.7658730158730159
2011-05-20,2011-05-19,2011-05-19,1,0.0027736211702991294,0.008261202181930303,0.0022162149429632966,0.006949989394365704,-0.0025841296098789573,-0.0019081008445280562,0.1984126984126984,0.38095238095238093,0.12698412698412698,0.3055555555555556,0.10317460317460317,0.3253968253968254
2011-05-23,2011-05-20,2011-05-20,1,0.004088163923101831,0.006446205423829451,0.0034771045937432854,0.0054705266692657295,0.0013145427528027014,-0.008326572584156327,0.4722222222222222,0.1746031746031746,0.48412698412698413,0.17063492063492064,0.7619047619047619,0.07539682539682539
2011-05-24,2011-05-23,2011-05-23,1,0.002625113833589277,0.006146767209332781,0.0022751307084254275,0.0056323659692277496,-0.0014630500895125536,-0.010340877250924745,0.15079365079365079,0.15079365079365079,0.15476190476190477,0.19047619047619047,0.2698412698412698,0.027777777777777776
2011-05-25,2011-05-24,2011-05-24,1,0.001687561129177073,0.006005122734079496,0.0019085730575328919,0.005533652391573647,-0.000937552704412204,-0.013704653588241755,0.03571428571428571,0.14285714285714285,0.06746031746031746,0.18253968253968253,0.3492063492063492,0.011904761904761904
2011-05-26,2011-05-25,2011-05-25,1,0.004258320677374133,0.005238019179353117,0.004049004905591331,0.004926826760817967,0.0025707595481970595,-0.00665363334991845,0.5396825396825397,0.10714285714285714,0.623015873015873,0.10317460317460317,0.8571428571428571,0.10714285714285714
2011-05-27,2011-05-26,2011-05-26,1,0.0030432194165057884,0.0029772060855655694,0.002670532678065702,0.004526728759708641,-0.0012151012608683444,-0.005283996096364733,0.27380952380952384,0.007936507936507936,0.25396825396825395,0.08333333333333333,0.30952380952380953,0.15873015873015872
2011-05-31,2011-05-30,2011-05-27,1,0.0023603804119809602,0.0046156688181069015,0.002014857702806675,0.005452917837810719,-0.0006828390045248282,-0.0018305366057225492,0.0992063492063492,0.05952380952380952,0.09126984126984126,0.1746031746031746,0.38492063492063494,0.35714285714285715
2011-06-01,2011-05-31,2011-05-31,1,0.0022617898169934253,0.007552882911734395,0.002091394230342785,0.007681975862383077,-9.85905949875349e-05,0.0014061157024016138,0.07142857142857142,0.31746031746031744,0.0992063492063492,0.42063492063492064,0.5119047619047619,0.6507936507936508
2011-06-02,2011-06-01,2011-06-01,1,0.009063141656415103,0.005481251553961675,0.008025210230773896,0.005275218297166183,0.006801351839421678,-0.0005238711801178212,0.9682539682539683,0.11904761904761904,0.9801587301587301,0.15079365079365079,0.9920634920634921,0.4523809523809524
2011-06-03,2011-06-02,2011-06-02,1,0.004768536215207484,0.005040783032504677,0.003522695162810547,0.004204584095425393,-0.004294605441207619,-0.0001972361468484396,0.6706349206349206,0.09523809523809523,0.5119047619047619,0.06746031746031746,0.03571428571428571,0.5
2011-06-06,2011-06-03,2011-06-03,1,0.0030623699674361777,0.005828588995999162,0.0026916990214424746,0.0051346673176327585,-0.0017061662477713064,0.002851382910433592,0.2857142857142857,0.15079365079365079,0.2777777777777778,0.13095238095238096,0.21825396825396826,0.7261904761904762
2011-06-07,2011-06-06,2011-06-06,1,0.004661015761729852,0.010503266690269578,0.004455389772807509,0.009660467524909424,0.0015986457942936743,0.005887597872162677,0.6309523809523809,0.5833333333333334,0.7182539682539683,0.6825396825396826,0.7976190476190477,0.873015873015873
2011-06-08,2011-06-07,2011-06-07,1,0.0018489707772990412,0.011282114970146785,0.0016749459056910293,0.009195952900315687,-0.002812044984430811,0.0037292320584123902,0.04365079365079365,0.6746031746031746,0.047619047619047616,0.626984126984127,0.08333333333333333,0.7698412698412699
2011-06-09,2011-06-08,2011-06-08,1,0.004806166024851082,0.008678259012204134,0.004653646811481504,0.007269105075228139,0.0029571952475520406,0.0031970074582424596,0.6904761904761905,0.42857142857142855,0.7619047619047619,0.373015873015873,0.8928571428571429,0.75
